"TRANSF", "SWEEP", "off(A)"
          0,  0, 5.17966796883682843E+002
          1,  1, 5.17966697098971716E+002
        256,  1, 5.13647796529244612E+002
        512,  1, 5.10388044865062002E+002
        768,  1, 5.07845987272654256E+002
       1024,  1, 5.05943241068386153E+002
       1280,  1, 5.04166270478155904E+002
       1536,  1, 5.02402358480008809E+002
       1792,  1, 5.00099716838270430E+002
       2048,  1, 4.98685590824619170E+002
       2304,  1, 4.97425747612379747E+002
       2560,  1, 4.96236293170174681E+002
       2816,  1, 4.95179202469982403E+002
       3072,  1, 4.93941758893004372E+002
       3328,  1, 4.92516014383528432E+002
       3584,  1, 4.91342251144644631E+002
       3840,  1, 4.90262189624374873E+002
       4096,  1, 4.89365836744893533E+002
       4352,  1, 4.88206699820544823E+002
       4608,  1, 4.87433750803291710E+002
       4864,  1, 4.86380929387263095E+002
       5120,  1, 4.85785586205993071E+002
       5376,  1, 4.85346624257640848E+002
       5632,  1, 4.84666600562116620E+002
       5888,  1, 4.84160329769772379E+002
       6144,  1, 4.83705673039794197E+002
       6400,  1, 4.83141786590922453E+002
       6656,  1, 4.82557604262476310E+002
       6912,  1, 4.82079558352887593E+002
       7168,  1, 4.81674170412340986E+002
       7424,  1, 4.81366340422146387E+002
       7680,  1, 4.80889750884419830E+002
       7936,  1, 4.80489885636646394E+002
       8192,  1, 4.80151506287814966E+002
       8448,  1, 4.79865843951810066E+002
       8704,  1, 4.79527306455253691E+002
       8960,  1, 4.79177424250971140E+002
       9216,  1, 4.78919338038388333E+002
       9472,  1, 4.78645514230048969E+002
       9728,  1, 4.78414489698724282E+002
       9984,  1, 4.78121773882996498E+002
      10240,  1, 4.77876754717396683E+002
      10496,  1, 4.77676196510870859E+002
      10752,  1, 4.77482101454915019E+002
      11008,  1, 4.77301465207605243E+002
      11264,  1, 4.77098660104759633E+002
      11520,  1, 4.76930040424408421E+002
      11776,  1, 4.76765224199061758E+002
      12032,  1, 4.76565478171798305E+002
      12288,  1, 4.76413097596872308E+002
      12544,  1, 4.76285550239631998E+002
      12800,  1, 4.76183634665525159E+002
      13056,  1, 4.76057731132050844E+002
      13312,  1, 4.75949711505989556E+002
      13568,  1, 4.75882429153041240E+002
      13824,  1, 4.75792968835618229E+002
      14080,  1, 4.75693225671594130E+002
      14336,  1, 4.75620123494241272E+002
      14592,  1, 4.75546726652431728E+002
      14848,  1, 4.75473676669690136E+002
      15104,  1, 4.75413421638105677E+002
      15360,  1, 4.75353804009952290E+002
      15616,  1, 4.75279191390105550E+002
      15872,  1, 4.75219284241234963E+002
      16128,  1, 4.75152591119740462E+002
      16384,  1, 4.75099361557236637E+002
      16640,  1, 4.75050130070808489E+002
      16896,  1, 4.74998036830129735E+002
      17152,  1, 4.74961291160192798E+002
      17408,  1, 4.74915134174278235E+002
      17664,  1, 4.74877428955358977E+002
      17920,  1, 4.74841910002783223E+002
      18176,  1, 4.74814261743560623E+002
      18432,  1, 4.74774961929476136E+002
      18688,  1, 4.74744135222899056E+002
      18944,  1, 4.74713233801638297E+002
      19200,  1, 4.74688443319931524E+002
      19456,  1, 4.74661202254661458E+002
      19712,  1, 4.74630667633997906E+002
      19968,  1, 4.74611777918065732E+002
      20224,  1, 4.74588276386626120E+002
      20480,  1, 4.74564751359469037E+002
      20736,  1, 4.74548811334986404E+002
      20992,  1, 4.74525316307032384E+002
      21248,  1, 4.74512219610532431E+002
      21504,  1, 4.74495772101602153E+002
      21760,  1, 4.74482517997213602E+002
      22016,  1, 4.74469848534052601E+002
      22272,  1, 4.74457301182548633E+002
      22528,  1, 4.74442322226456204E+002
      22784,  1, 4.74430002547422261E+002
      23040,  1, 4.74417884611830629E+002
      23296,  1, 4.74409289823313085E+002
      23552,  1, 4.74401038363344624E+002
      23808,  1, 4.74392582465488759E+002
      24064,  1, 4.74384703559052301E+002
      24320,  1, 4.74378794859923029E+002
      24576,  1, 4.74370793090563951E+002
      24832,  1, 4.74364841286993812E+002
      25088,  1, 4.74359302159935136E+002
      25344,  1, 4.74354579324945129E+002
      25600,  1, 4.74350563117701644E+002
      25856,  1, 4.74346525678132177E+002
      26112,  1, 4.74340753823637823E+002
      26368,  1, 4.74335958493570583E+002
      26624,  1, 4.74332264343733023E+002
      26880,  1, 4.74328088888949374E+002
      27136,  1, 4.74325669577380287E+002
      27392,  1, 4.74323179514069451E+002
      27648,  1, 4.74320064563057108E+002
      27904,  1, 4.74317481684703669E+002
      28160,  1, 4.74315256957690729E+002
      28416,  1, 4.74312988769760557E+002
      28672,  1, 4.74311099862721087E+002
      28928,  1, 4.74309603286352957E+002
      29184,  1, 4.74308486422478080E+002
      29440,  1, 4.74306942331386726E+002
      29696,  1, 4.74305886842271703E+002
      29952,  1, 4.74304381282356155E+002
      30208,  1, 4.74303370509893732E+002
      30464,  1, 4.74302426196880663E+002
      30720,  1, 4.74301404850790124E+002
      30976,  1, 4.74300707651236866E+002
      31232,  1, 4.74299987763329285E+002
      31488,  1, 4.74299359794228623E+002
      31744,  1, 4.74298786974379448E+002
      32000,  1, 4.74298273641856338E+002
      32256,  1, 4.74297826047710126E+002
      32512,  1, 4.74297349511465139E+002
      32768,  1, 4.56899436134134113E+002
      33024,  1, 4.38746132152148111E+002
      33280,  1, 4.23998387558256732E+002
      33536,  1, 4.16231121685058287E+002
      33792,  1, 4.04097023196388698E+002
      34048,  1, 3.93366294981102498E+002
      34304,  1, 3.79164217251021462E+002
      34560,  1, 3.68548450438964889E+002
      34816,  1, 3.62329891743497116E+002
      35072,  1, 3.54004366211143436E+002
      35328,  1, 3.47555074141720612E+002
      35584,  1, 3.37586259720129474E+002
      35840,  1, 3.27244116382773744E+002
      36096,  1, 3.19597088591700518E+002
      36352,  1, 3.10482617775806030E+002
      36608,  1, 3.02053784804216779E+002
      36864,  1, 2.95262967828242190E+002
      37120,  1, 2.86560654511137467E+002
      37376,  1, 2.81264106819988813E+002
      37632,  1, 2.72931938954014258E+002
      37888,  1, 2.65646656800073758E+002
      38144,  1, 2.61518221160088919E+002
      38400,  1, 2.55930082541403758E+002
      38656,  1, 2.50163879843937420E+002
      38912,  1, 2.46148869533038040E+002
      39168,  1, 2.40307329225009108E+002
      39424,  1, 2.35393477169967783E+002
      39680,  1, 2.30079221707790646E+002
      39936,  1, 2.24922148973170579E+002
      40192,  1, 2.21343456533140077E+002
      40448,  1, 2.17094414217349079E+002
      40704,  1, 2.11979482926491853E+002
      40960,  1, 2.08672284871629585E+002
      41216,  1, 2.03788835719159149E+002
      41472,  1, 2.00001254216160091E+002
      41728,  1, 1.96712920754105754E+002
      41984,  1, 1.93129230054601118E+002
      42240,  1, 1.88984523359052169E+002
      42496,  1, 1.85985188412213028E+002
      42752,  1, 1.81497191501039804E+002
      43008,  1, 1.77956962798755252E+002
      43264,  1, 1.74982420542459177E+002
      43520,  1, 1.71617451669944505E+002
      43776,  1, 1.68778741909086959E+002
      44032,  1, 1.65363741683451913E+002
      44288,  1, 1.62605757250766446E+002
      44544,  1, 1.60014210496360597E+002
      44800,  1, 1.57681825240166534E+002
      45056,  1, 1.54804285786101163E+002
      45312,  1, 1.52349615670353842E+002
      45568,  1, 1.49657360944741857E+002
      45824,  1, 1.46881456950698529E+002
      46080,  1, 1.43844666848147707E+002
      46336,  1, 1.41853821747109081E+002
      46592,  1, 1.39146850263689687E+002
      46848,  1, 1.37429900423054532E+002
      47104,  1, 1.35678293901013697E+002
      47360,  1, 1.33676410243643357E+002
      47616,  1, 1.31983250163099467E+002
      47872,  1, 1.30254727143520957E+002
      48128,  1, 1.28954827716648252E+002
      48384,  1, 1.27315334405668466E+002
      48640,  1, 1.25882209479526887E+002
      48896,  1, 1.24039458890738411E+002
      49152,  1, 1.22573742858026012E+002
      49408,  1, 1.21211053091063583E+002
      49664,  1, 1.19934834491120146E+002
      49920,  1, 1.18584822974780136E+002
      50176,  1, 1.17290886091892119E+002
      50432,  1, 1.16309372971310477E+002
      50688,  1, 1.14751670498794592E+002
      50944,  1, 1.13469542890862390E+002
      51200,  1, 1.12154948722646444E+002
      51456,  1, 1.10824606988625252E+002
      51712,  1, 1.09861027936010499E+002
      51968,  1, 1.08623478125970740E+002
      52224,  1, 1.07575002996114609E+002
      52480,  1, 1.06658968015745264E+002
      52736,  1, 1.05639186984820803E+002
      52992,  1, 1.04851998715247997E+002
      53248,  1, 1.04041600546394620E+002
      53504,  1, 1.03027165138552114E+002
      53760,  1, 1.02073607239644213E+002
      54016,  1, 1.01254159376238217E+002
      54272,  1, 1.00575365417677966E+002
      54528,  1, 9.97752582903174177E+001
      54784,  1, 9.89060895767786026E+001
      55040,  1, 9.80217397181979177E+001
      55296,  1, 9.71739889110824340E+001
      55552,  1, 9.65305640041397148E+001
      55808,  1, 9.58843694456420455E+001
      56064,  1, 9.53630095053928858E+001
      56320,  1, 9.46371502711580881E+001
      56576,  1, 9.39063263146929532E+001
      56832,  1, 9.33118887068158639E+001
      57088,  1, 9.28630699789351575E+001
      57344,  1, 9.22981311809763455E+001
      57600,  1, 9.17287621324296709E+001
      57856,  1, 9.10705848723136992E+001
      58112,  1, 9.05379641140732996E+001
      58368,  1, 9.01161362547601117E+001
      58624,  1, 8.97337554440782783E+001
      58880,  1, 8.91905201610606762E+001
      59136,  1, 8.87320454631824093E+001
      59392,  1, 8.83444857896756373E+001
      59648,  1, 8.79716818792654785E+001
      59904,  1, 8.75714875573444541E+001
      60160,  1, 8.71310107507563171E+001
      60416,  1, 8.67915251112129481E+001
      60672,  1, 8.64188856082908007E+001
      60928,  1, 8.60900262808742845E+001
      61184,  1, 8.57710075587199750E+001
      61440,  1, 8.54088983307640462E+001
      61696,  1, 8.51167894817862941E+001
      61952,  1, 8.48061058917368765E+001
      62208,  1, 8.44837828164154661E+001
      62464,  1, 8.41510940430315430E+001
      62720,  1, 8.39065889093792861E+001
      62976,  1, 8.36474634279451735E+001
      63232,  1, 8.32964948752752606E+001
      63488,  1, 8.31203215055590373E+001
      63744,  1, 8.27993185117575688E+001
      64000,  1, 8.25595454481693451E+001
      64256,  1, 8.23491768284514839E+001
      64512,  1, 8.21841857750718612E+001
      64768,  1, 8.19491388104468112E+001
      65024,  1, 8.17691021598262595E+001
      65280,  1, 8.15345551744817721E+001
      65536,  1, 8.13350111733748624E+001
      65792,  1, 8.11553856020622705E+001
      66048,  1, 8.09638246163941013E+001
      66304,  1, 8.08135599459753302E+001
      66560,  1, 8.06147473046299366E+001
      66816,  1, 8.04567900073976054E+001
      67072,  1, 8.03004880113442696E+001
      67328,  1, 8.01074191101033264E+001
      67584,  1, 7.99753476875751880E+001
      67840,  1, 7.98496091721317160E+001
      68096,  1, 7.96759195743420661E+001
      68352,  1, 7.95038265388944846E+001
      68608,  1, 7.93588247687079096E+001
      68864,  1, 7.92239482361392083E+001
      69120,  1, 7.90770345890199171E+001
      69376,  1, 7.89572297977099661E+001
      69632,  1, 7.88155026311753445E+001
      69888,  1, 7.87052096264005201E+001
      70144,  1, 7.85515876758607824E+001
      70400,  1, 7.84180946601375668E+001
      70656,  1, 7.82663314922734392E+001
      70912,  1, 7.81537605273274007E+001
      71168,  1, 7.80386612868763255E+001
      71424,  1, 7.79228361465396523E+001
      71680,  1, 7.78315676113768522E+001
      71936,  1, 7.77230265147778121E+001
      72192,  1, 7.75969475874945422E+001
      72448,  1, 7.74909160300161421E+001
      72704,  1, 7.74047947184513849E+001
      72960,  1, 7.73332035217595763E+001
      73216,  1, 7.72435269727544338E+001
      73472,  1, 7.71602491868809811E+001
      73728,  1, 7.70794477144090768E+001
      73984,  1, 7.70198459170147709E+001
      74240,  1, 7.69405666449749312E+001
      74496,  1, 7.68721349112444880E+001
      74752,  1, 7.67893380287174085E+001
      75008,  1, 7.67194487865196032E+001
      75264,  1, 7.66805426517534775E+001
      75520,  1, 7.66173014443448791E+001
      75776,  1, 7.65399222130022232E+001
      76032,  1, 7.64487240012408406E+001
      76288,  1, 7.63957657839411556E+001
      76544,  1, 7.63483982990250803E+001
      76800,  1, 7.62795091692569826E+001
      77056,  1, 7.62356283656978704E+001
      77312,  1, 7.61630769498946740E+001
      77568,  1, 7.61162921357649992E+001
      77824,  1, 7.60623413527435148E+001
      78080,  1, 7.60254774683309497E+001
      78336,  1, 7.59862173925518628E+001
      78592,  1, 7.59249070817106898E+001
      78848,  1, 7.59063043865269487E+001
      79104,  1, 7.58691327306087436E+001
      79360,  1, 7.58310459870216345E+001
      79616,  1, 7.57868636410705006E+001
      79872,  1, 7.57413002514576991E+001
      80128,  1, 7.57141603485500744E+001
      80384,  1, 7.56827859735756074E+001
      80640,  1, 7.56432207485457735E+001
      80896,  1, 7.55936235169437590E+001
      81152,  1, 7.55646360287375231E+001
      81408,  1, 7.55320408235873610E+001
      81664,  1, 7.54879722226554648E+001
      81920,  1, 7.54178835818308540E+001
      82176,  1, 7.53693912670789470E+001
      82432,  1, 7.53428069580032105E+001
      82688,  1, 7.52983894914633986E+001
      82944,  1, 7.52627127966678774E+001
      83200,  1, 7.52283698777788799E+001
      83456,  1, 7.52058211122666675E+001
      83712,  1, 7.51781018133220339E+001
      83968,  1, 7.51347031278491006E+001
      84224,  1, 7.51000635162034577E+001
      84480,  1, 7.50691530181095487E+001
      84736,  1, 7.50432599138113410E+001
      84992,  1, 7.50222224045596053E+001
      85248,  1, 7.49828325092430946E+001
      85504,  1, 7.49537406869858340E+001
      85760,  1, 7.49244954433200317E+001
      86016,  1, 7.49030711432659194E+001
      86272,  1, 7.48872471012750138E+001
      86528,  1, 7.48725628760479646E+001
      86784,  1, 7.48575979163556177E+001
      87040,  1, 7.48325859190839590E+001
      87296,  1, 7.48063720234299829E+001
      87552,  1, 7.47913966651670057E+001
      87808,  1, 7.47642253599762451E+001
      88064,  1, 7.47535108298726137E+001
      88320,  1, 7.47352360803037211E+001
      88576,  1, 7.47175992347836807E+001
      88832,  1, 7.47055660125049350E+001
      89088,  1, 7.46937451804072808E+001
      89344,  1, 7.46752280116415727E+001
      89600,  1, 7.46661694304500699E+001
      89856,  1, 7.46501906847948710E+001
      90112,  1, 7.46363195280034914E+001
      90368,  1, 7.46243301717955405E+001
      90624,  1, 7.46060549803476296E+001
      90880,  1, 7.45883397399260579E+001
      91136,  1, 7.45765381105702739E+001
      91392,  1, 7.45621085653785588E+001
      91648,  1, 7.45534460719685335E+001
      91904,  1, 7.45412675713701755E+001
      92160,  1, 7.45294145154096123E+001
      92416,  1, 7.45148751121998045E+001
      92672,  1, 7.45002963418584419E+001
      92928,  1, 7.44933236773058061E+001
      93184,  1, 7.44849423985853362E+001
      93440,  1, 7.44739776523217147E+001
      93696,  1, 7.44683517146973588E+001
      93952,  1, 7.44619350163855651E+001
      94208,  1, 7.44527088821486838E+001
      94464,  1, 7.44441352075310951E+001
      94720,  1, 7.44393417506648140E+001
      94976,  1, 7.44336313094721343E+001
      95232,  1, 7.44285301835705803E+001
      95488,  1, 7.44258163270321027E+001
      95744,  1, 7.44231431189266713E+001
      96000,  1, 7.44191608584475992E+001
      96256,  1, 7.44169908403485843E+001
      96512,  1, 7.44150151254459045E+001
      96768,  1, 7.44125899466631994E+001
      97024,  1, 7.44111706115090958E+001
      97280,  1, 7.44096977174577574E+001
      97536,  1, 7.44084978164837868E+001
      97792,  1, 7.44083243658926413E+001
      98048,  1, 7.44080888111791169E+001
      98304,  1, 7.38222895926802829E+001
      98560,  1, 7.31896630656904196E+001
      98816,  1, 7.24847139872605013E+001
      99072,  1, 7.16720402981253763E+001
      99328,  1, 7.12378274571933331E+001
      99584,  1, 7.08674132524766955E+001
      99840,  1, 7.06278422016157285E+001
     100096,  1, 7.04089137907466339E+001
     100352,  1, 7.01703976003139249E+001
     100608,  1, 6.99170503543376826E+001
     100864,  1, 6.97342641341276532E+001
     101120,  1, 6.95744918876350012E+001
     101376,  1, 6.93856919400850809E+001
     101632,  1, 6.92636704272609666E+001
     101888,  1, 6.91550206796488421E+001
     102144,  1, 6.90513389331380917E+001
     102400,  1, 6.89798753834302343E+001
     102656,  1, 6.88754892203341344E+001
     102912,  1, 6.87884759100468256E+001
     103168,  1, 6.86809578073067348E+001
     103424,  1, 6.86174898207508341E+001
     103680,  1, 6.85464131077865161E+001
     103936,  1, 6.84539218471917413E+001
     104192,  1, 6.83701241610475571E+001
     104448,  1, 6.83108396151509836E+001
     104704,  1, 6.82563053542550485E+001
     104960,  1, 6.82146459723725758E+001
     105216,  1, 6.81749634495185801E+001
     105472,  1, 6.81336986673340731E+001
     105728,  1, 6.80843836159591285E+001
     105984,  1, 6.80528551130292149E+001
     106240,  1, 6.80188987849604029E+001
     106496,  1, 6.79812074745176924E+001
     106752,  1, 6.79564858585645362E+001
     107008,  1, 6.79323774587655149E+001
     107264,  1, 6.79012658661181612E+001
