         0, 2147483647,  1006, 2.16218128115073013E+304
         1,     130816,  1006, 2.18636458159650418E+304
         2,     130816,  1006, 2.18636458159650418E+304
         3,     130816,  1006, 2.18636458159650418E+304
         4,     130816,  1006, 2.18636458159650418E+304
         5,     130816,  1006, 2.18636458159650418E+304
         6,     130816,  1006, 2.18636458159650418E+304
         7,     130816,  1006, 2.18636458159650418E+304
         8,     125564,  1006, 2.18636458159650418E+304
         9,      39826,  1006, 2.18636458159650418E+304
        10,       7221,  1006, 2.18636458159650418E+304
        11,        248,  1006, 2.18636458159650418E+304
        12,          0,  1006, 2.18636458159650418E+304
12,  1006,    1088571, 2.38321445546153679E-014
