         0, 2147483647,  1006, 2.16218128115073013E+304
         1,     130816,  1005, 1.17394830756777803E+304
         2,     130816,  1005, 1.17394830756777803E+304
         3,     130816,  1005, 1.17394830756777803E+304
         4,     130816,  1005, 1.17394830756777803E+304
         5,     130816,  1005, 1.17394830756777803E+304
         6,     130816,  1005, 1.17394830756777803E+304
         7,     130816,  1005, 1.17394830756777803E+304
         8,     127833,  1005, 1.17394830756777803E+304
         9,      53570,  1005, 1.17394830756777803E+304
        10,       9765,  1005, 1.17394830756777803E+304
        11,        295,  1005, 1.17394830756777803E+304
        12,          0,  1005, 1.17394830756777803E+304
12,  1005,    1107175, 3.00482197029044066E-014
