"TRANSF", "SWEEP", "off(A)"
          0,  0, 8.13954085875972795E+002
          1,  1, 8.13953830431525899E+002
        256,  1, 8.05872621475882484E+002
        512,  1, 7.96247479494939028E+002
        768,  1, 7.90378532684503170E+002
       1024,  1, 7.85040188880720438E+002
       1280,  1, 7.80719723873475685E+002
       1536,  1, 7.77010042812843760E+002
       1792,  1, 7.73373349098977153E+002
       2048,  1, 7.70211806275192644E+002
       2304,  1, 7.64866255244837766E+002
       2560,  1, 7.61818086348292127E+002
       2816,  1, 7.57904940872025236E+002
       3072,  1, 7.55941726118254171E+002
       3328,  1, 7.52677023504017070E+002
       3584,  1, 7.50513739209246281E+002
       3840,  1, 7.48552449164186811E+002
       4096,  1, 7.46959620533240584E+002
       4352,  1, 7.43501114145411496E+002
       4608,  1, 7.40993017862755196E+002
       4864,  1, 7.38751864556719469E+002
       5120,  1, 7.36809565029295122E+002
       5376,  1, 7.34827595267176665E+002
       5632,  1, 7.33377136169747282E+002
       5888,  1, 7.31832053504076942E+002
       6144,  1, 7.30470547109344996E+002
       6400,  1, 7.28254789578334180E+002
       6656,  1, 7.26684353948713219E+002
       6912,  1, 7.25429199334032475E+002
       7168,  1, 7.24281218611862358E+002
       7424,  1, 7.22913073558246735E+002
       7680,  1, 7.21943795724293757E+002
       7936,  1, 7.21264884243580478E+002
       8192,  1, 7.20508481839134106E+002
       8448,  1, 7.18465507277393596E+002
       8704,  1, 7.16517520700142833E+002
       8960,  1, 7.14961204331082321E+002
       9216,  1, 7.13291163929736898E+002
       9472,  1, 7.11934283170312023E+002
       9728,  1, 7.10544929209864680E+002
       9984,  1, 7.09346423655334877E+002
      10240,  1, 7.08361107605296057E+002
      10496,  1, 7.07043208685243882E+002
      10752,  1, 7.05864571027957728E+002
      11008,  1, 7.04831520532327273E+002
      11264,  1, 7.04108767765300012E+002
      11520,  1, 7.03226339136474380E+002
      11776,  1, 7.02508463450356163E+002
      12032,  1, 7.01894723257664600E+002
      12288,  1, 7.01386241063079306E+002
      12544,  1, 7.00076563978065047E+002
      12800,  1, 6.98961902659963453E+002
      13056,  1, 6.98047357787563868E+002
      13312,  1, 6.97278992739887611E+002
      13568,  1, 6.96523687687371426E+002
      13824,  1, 6.95955407666027539E+002
      14080,  1, 6.95452435110351551E+002
      14336,  1, 6.95055822389638911E+002
      14592,  1, 6.94266612570552377E+002
      14848,  1, 6.93647282450773796E+002
      15104,  1, 6.93187975277846244E+002
      15360,  1, 6.92821495688377424E+002
      15616,  1, 6.92404850576507753E+002
      15872,  1, 6.92164919046186958E+002
      16128,  1, 6.91912932920697918E+002
      16384,  1, 6.91720471286017699E+002
      16640,  1, 6.89879775662919236E+002
      16896,  1, 6.88224699321726015E+002
      17152,  1, 6.87075159044249860E+002
      17408,  1, 6.85846752158840596E+002
      17664,  1, 6.84666511586482716E+002
      17920,  1, 6.83794791204907098E+002
      18176,  1, 6.82816622108189205E+002
      18432,  1, 6.82162999657443306E+002
      18688,  1, 6.81127145547966689E+002
      18944,  1, 6.80297915756502234E+002
      19200,  1, 6.79553446471095022E+002
      19456,  1, 6.79069499682175596E+002
      19712,  1, 6.78338365170688153E+002
      19968,  1, 6.77803808874800739E+002
      20224,  1, 6.77407589788480811E+002
      20480,  1, 6.77083807595577885E+002
      20736,  1, 6.76311621564377296E+002
      20992,  1, 6.75673648798693573E+002
      21248,  1, 6.75172428430778894E+002
      21504,  1, 6.74747955486676627E+002
      21760,  1, 6.74192496978249511E+002
      22016,  1, 6.73828476599164950E+002
      22272,  1, 6.73493271634816832E+002
      22528,  1, 6.73201526382717928E+002
      22784,  1, 6.72835050646993586E+002
      23040,  1, 6.72447169386362357E+002
      23296,  1, 6.72183447669009946E+002
      23552,  1, 6.72024300921068433E+002
      23808,  1, 6.71785554216014907E+002
      24064,  1, 6.71533411063335927E+002
      24320,  1, 6.71390584469240204E+002
      24576,  1, 6.71252446025952968E+002
      24832,  1, 6.70284882389874474E+002
      25088,  1, 6.69568314492211473E+002
      25344,  1, 6.68987162757788235E+002
      25600,  1, 6.68542942096418241E+002
      25856,  1, 6.68036576485397989E+002
      26112,  1, 6.67582360355079829E+002
      26368,  1, 6.67256646235285270E+002
      26624,  1, 6.67071320774318238E+002
      26880,  1, 6.66763915962273098E+002
      27136,  1, 6.66489414796042745E+002
      27392,  1, 6.66307308427600896E+002
      27648,  1, 6.66113742768544041E+002
      27904,  1, 6.65942851907440508E+002
      28160,  1, 6.65815327881348756E+002
      28416,  1, 6.65692053594093375E+002
      28672,  1, 6.65586844323752737E+002
      28928,  1, 6.65182072842082083E+002
      29184,  1, 6.64804659885179529E+002
      29440,  1, 6.64553250831580752E+002
      29696,  1, 6.64410769679877744E+002
      29952,  1, 6.64150190869827275E+002
      30208,  1, 6.63982069304706391E+002
      30464,  1, 6.63874102085515861E+002
      30720,  1, 6.63817698396212128E+002
      30976,  1, 6.63625245271808257E+002
      31232,  1, 6.63526668828093462E+002
      31488,  1, 6.63409669386599793E+002
      31744,  1, 6.63336230867864263E+002
      32000,  1, 6.63252858842108281E+002
      32256,  1, 6.63151852600392643E+002
      32512,  1, 6.63085667560054925E+002
      32768,  1, 6.63054663992371549E+002
      33024,  1, 6.54844450465255172E+002
      33280,  1, 6.48361076023326022E+002
      33536,  1, 6.40813251978348166E+002
