         0, 2147483647,  1006, 1.65742186373397939E+304
         1,     130816,  1006, 1.65742186373397939E+304
         2,     130816,  1006, 1.65742186373397939E+304
         3,     130816,  1006, 1.65742186373397939E+304
         4,     130816,  1006, 1.65742186373397939E+304
         5,     130816,  1006, 1.65742186373397939E+304
         6,     130816,  1006, 1.65742186373397939E+304
         7,     130816,  1006, 1.65742186373397939E+304
         8,     130328,  1006, 1.65742186373397939E+304
         9,      46147,  1006, 1.65742186373397939E+304
        10,      10310,  1006, 1.65742186373397939E+304
        11,        168,  1006, 1.65742186373397939E+304
        12,          0,  1006, 1.65742186373397939E+304
12,  1006,    1102665, 2.56119695038249968E-014
