"TRANSF", "SWEEP", "off(A)"
          0,  0, 5.17966796883682843E+002
          1,  1, 5.17966790856512794E+002
        256,  1, 5.13900437761552975E+002
        512,  1, 5.09634489432914947E+002
        768,  1, 5.06622210515873979E+002
       1024,  1, 5.02685440090630178E+002
       1280,  1, 4.99982449248075959E+002
       1536,  1, 4.97561787179852761E+002
       1792,  1, 4.94903153348356361E+002
       2048,  1, 4.92977205526190103E+002
       2304,  1, 4.90679443926463991E+002
       2560,  1, 4.88325276771653641E+002
       2816,  1, 4.86274806314336536E+002
       3072,  1, 4.85238715416637578E+002
       3328,  1, 4.83655584576947368E+002
       3584,  1, 4.82131637128266432E+002
       3840,  1, 4.80479401617338828E+002
       4096,  1, 4.79470918383816133E+002
       4352,  1, 4.77711825234607564E+002
       4608,  1, 4.76225035919103364E+002
       4864,  1, 4.75273761657036137E+002
       5120,  1, 4.74070355498241097E+002
       5376,  1, 4.72690614649354368E+002
       5632,  1, 4.71591962587101926E+002
       5888,  1, 4.70598375139990992E+002
       6144,  1, 4.70010052467945900E+002
       6400,  1, 4.68940080660639875E+002
       6656,  1, 4.67825104703625581E+002
       6912,  1, 4.66731326344680391E+002
       7168,  1, 4.65945544254995013E+002
       7424,  1, 4.65320653888416865E+002
       7680,  1, 4.64801593176717900E+002
       7936,  1, 4.64044654391610859E+002
       8192,  1, 4.63574469141982053E+002
       8448,  1, 4.62126576765467347E+002
       8704,  1, 4.60857788417632480E+002
       8960,  1, 4.59644342705419458E+002
       9216,  1, 4.58610313389626724E+002
       9472,  1, 4.57314760132245755E+002
       9728,  1, 4.56355273177716839E+002
       9984,  1, 4.55528769386423990E+002
      10240,  1, 4.54798218734096875E+002
      10496,  1, 4.54105166384312948E+002
      10752,  1, 4.53358158463956761E+002
      11008,  1, 4.52736939794637489E+002
      11264,  1, 4.52303118858015051E+002
      11520,  1, 4.51843616833579251E+002
      11776,  1, 4.51449293913147592E+002
      12032,  1, 4.51069400579561456E+002
      12288,  1, 4.50645401433513331E+002
      12544,  1, 4.49403528796812637E+002
      12800,  1, 4.48814352975162859E+002
      13056,  1, 4.48212659748054034E+002
      13312,  1, 4.47707609816664399E+002
      13568,  1, 4.47123304005198333E+002
      13824,  1, 4.46660741478278565E+002
      14080,  1, 4.46344903835568051E+002
      14336,  1, 4.46099242614073034E+002
      14592,  1, 4.45693250375261769E+002
      14848,  1, 4.45362966597202921E+002
      15104,  1, 4.45060161329804277E+002
      15360,  1, 4.44796217804172989E+002
      15616,  1, 4.44495716750012467E+002
      15872,  1, 4.44303935371626732E+002
      16128,  1, 4.44114627798457317E+002
      16384,  1, 4.43957924355938388E+002
      16640,  1, 4.42382878202290526E+002
      16896,  1, 4.41448295990819198E+002
      17152,  1, 4.40601211162221721E+002
      17408,  1, 4.40046751771934785E+002
      17664,  1, 4.39312073200060053E+002
      17920,  1, 4.38716278100415655E+002
      18176,  1, 4.38270623770982430E+002
      18432,  1, 4.37827156051800989E+002
      18688,  1, 4.37299988998403641E+002
      18944,  1, 4.36919547573553793E+002
      19200,  1, 4.36571428468687900E+002
      19456,  1, 4.36236578551760067E+002
      19712,  1, 4.35884285439029921E+002
      19968,  1, 4.35526853077216034E+002
      20224,  1, 4.35228931243414712E+002
      20480,  1, 4.35045003040453404E+002
      20736,  1, 4.34418176176892898E+002
      20992,  1, 4.33982553839299595E+002
      21248,  1, 4.33617376247304070E+002
      21504,  1, 4.33395464635250476E+002
      21760,  1, 4.33067987794891655E+002
      22016,  1, 4.32875084216900728E+002
      22272,  1, 4.32613653914803835E+002
      22528,  1, 4.32392133100154399E+002
      22784,  1, 4.32157814162779878E+002
      23040,  1, 4.31926311365073102E+002
      23296,  1, 4.31734709547111115E+002
      23552,  1, 4.31601259557463906E+002
      23808,  1, 4.31423807634459278E+002
      24064,  1, 4.31278213459644895E+002
      24320,  1, 4.31130249697702633E+002
      24576,  1, 4.31040987748181054E+002
      24832,  1, 4.30521701635929898E+002
      25088,  1, 4.30123350008398313E+002
      25344,  1, 4.29786917927838085E+002
      25600,  1, 4.29484874325751571E+002
      25856,  1, 4.29168373507348287E+002
      26112,  1, 4.28882904018228791E+002
      26368,  1, 4.28710434469758121E+002
      26624,  1, 4.28539603970396326E+002
      26880,  1, 4.28350967661752168E+002
      27136,  1, 4.28159650576218323E+002
      27392,  1, 4.28021147708074526E+002
      27648,  1, 4.27869260214187023E+002
      27904,  1, 4.27736566627466877E+002
      28160,  1, 4.27649867822628609E+002
      28416,  1, 4.27557045591961474E+002
      28672,  1, 4.27466843592844869E+002
      28928,  1, 4.27231675769679640E+002
      29184,  1, 4.27074130451336686E+002
      29440,  1, 4.26957606522550038E+002
      29696,  1, 4.26781916359733399E+002
      29952,  1, 4.26659216504790785E+002
      30208,  1, 4.26552889043683395E+002
      30464,  1, 4.26456605349010293E+002
      30720,  1, 4.26380825659990215E+002
      30976,  1, 4.26239346182314043E+002
      31232,  1, 4.26180952278552973E+002
      31488,  1, 4.26091638577146461E+002
      31744,  1, 4.26050057511319652E+002
      32000,  1, 4.25938764878577140E+002
      32256,  1, 4.25881911979111509E+002
      32512,  1, 4.25822811936301460E+002
      32768,  1, 4.25803746234743661E+002
      33024,  1, 4.20173636704157132E+002
      33280,  1, 4.15419958307605601E+002
      33536,  1, 4.10414302194911926E+002
      33792,  1, 4.06832928674459000E+002
      34048,  1, 4.02034602517036381E+002
      34304,  1, 3.98981845940245084E+002
      34560,  1, 3.96755461267525994E+002
      34816,  1, 3.94251589321996793E+002
      35072,  1, 3.92401859152193529E+002
      35328,  1, 3.90443441786166623E+002
      35584,  1, 3.88617002846061708E+002
      35840,  1, 3.87034692411561233E+002
      36096,  1, 3.85578980392003755E+002
      36352,  1, 3.84384250358576996E+002
      36608,  1, 3.83093696900884416E+002
      36864,  1, 3.82123188975537705E+002
      37120,  1, 3.80104180752975559E+002
      37376,  1, 3.78589190374268773E+002
      37632,  1, 3.77150653551427980E+002
      37888,  1, 3.76260168192829383E+002
      38144,  1, 3.74953908927655206E+002
      38400,  1, 3.73935816073463266E+002
      38656,  1, 3.72990609165978952E+002
      38912,  1, 3.72435316389868653E+002
      39168,  1, 3.71590106451382529E+002
      39424,  1, 3.70896759220395984E+002
      39680,  1, 3.70308387313264922E+002
      39936,  1, 3.69792283671519186E+002
      40192,  1, 3.69165947898121699E+002
      40448,  1, 3.68672431162407663E+002
      40704,  1, 3.68391780056058816E+002
      40960,  1, 3.67964534536627319E+002
      41216,  1, 3.66548932947292865E+002
      41472,  1, 3.65573667689249550E+002
      41728,  1, 3.64688092863054220E+002
      41984,  1, 3.63895008810667880E+002
      42240,  1, 3.62898762953305972E+002
      42496,  1, 3.62256240138465569E+002
      42752,  1, 3.61481069999345265E+002
      43008,  1, 3.61179967200528809E+002
      43264,  1, 3.60706947831133854E+002
      43520,  1, 3.60136900272680499E+002
      43776,  1, 3.59544239966246375E+002
      44032,  1, 3.59106522295143416E+002
      44288,  1, 3.58520408228493563E+002
      44544,  1, 3.58168212114286309E+002
      44800,  1, 3.57869852721076775E+002
      45056,  1, 3.57660915422984170E+002
      45312,  1, 3.57022675903933132E+002
      45568,  1, 3.56379602284811959E+002
      45824,  1, 3.55823914266154896E+002
      46080,  1, 3.55563169667811760E+002
      46336,  1, 3.55007994929225799E+002
      46592,  1, 3.54642901093271444E+002
      46848,  1, 3.54360728814850942E+002
      47104,  1, 3.54234213241964620E+002
      47360,  1, 3.53907749244160188E+002
      47616,  1, 3.53625701186888890E+002
      47872,  1, 3.53448276240433216E+002
      48128,  1, 3.53349131082711179E+002
      48384,  1, 3.53204593818170476E+002
      48640,  1, 3.52995322972480826E+002
      48896,  1, 3.52874966527769935E+002
      49152,  1, 3.52748534432530452E+002
      49408,  1, 3.41382214552271806E+002
      49664,  1, 3.35895478352735273E+002
      49920,  1, 3.30100800833474101E+002
      50176,  1, 3.26188680707084438E+002
      50432,  1, 3.22320167575448827E+002
      50688,  1, 3.19352669922377823E+002
      50944,  1, 3.15973680782945721E+002
      51200,  1, 3.13875701967219016E+002
      51456,  1, 3.09825920987124291E+002
      51712,  1, 3.07586130377397127E+002
      51968,  1, 3.05320135392411172E+002
      52224,  1, 3.03379388556575147E+002
      52480,  1, 3.01206219034761364E+002
      52736,  1, 2.99536104605507152E+002
      52992,  1, 2.97772885080026727E+002
      53248,  1, 2.96425808475995609E+002
      53504,  1, 2.93948189801814238E+002
      53760,  1, 2.91979296536907940E+002
      54016,  1, 2.90196723906798825E+002
      54272,  1, 2.89052657693835698E+002
      54528,  1, 2.87418483170707493E+002
      54784,  1, 2.86457047438950326E+002
      55040,  1, 2.85711492742675858E+002
      55296,  1, 2.85356972109411060E+002
      55552,  1, 2.84343070596769926E+002
      55808,  1, 2.83629248266199191E+002
      56064,  1, 2.82893197526654396E+002
      56320,  1, 2.82508266265626166E+002
      56576,  1, 2.82056020317568197E+002
      56832,  1, 2.81871111537773278E+002
      57088,  1, 2.81537272541133022E+002
      57344,  1, 2.81389404479023643E+002
      57600,  1, 2.72383752025006378E+002
      57856,  1, 2.65023408039626169E+002
      58112,  1, 2.58505826868025272E+002
      58368,  1, 2.54325094184900121E+002
      58624,  1, 2.49855182660554834E+002
      58880,  1, 2.46353017001710705E+002
      59136,  1, 2.42359001612539028E+002
      59392,  1, 2.40645154846215370E+002
      59648,  1, 2.36912097620582100E+002
      59904,  1, 2.34873217426777304E+002
      60160,  1, 2.33043713002997171E+002
      60416,  1, 2.31692113999010530E+002
      60672,  1, 2.30258958931847636E+002
      60928,  1, 2.29328417412269246E+002
      61184,  1, 2.28561296702544573E+002
      61440,  1, 2.28168606517943760E+002
      61696,  1, 2.13219069163267953E+002
      61952,  1, 2.04350236555742815E+002
      62208,  1, 1.97693176389288859E+002
      62464,  1, 1.92386616473123747E+002
      62720,  1, 1.86419415019699718E+002
      62976,  1, 1.82835252281580711E+002
      63232,  1, 1.79972596818651908E+002
      63488,  1, 1.78652100410944170E+002
      63744,  1, 1.58588611829586721E+002
      64000,  1, 1.49295452662733176E+002
      64256,  1, 1.43612724654990863E+002
      64512,  1, 1.40203030365210938E+002
      64768,  1, 1.15288590665325864E+002
      65024,  1, 1.03458453979041421E+002
      65280,  1, 7.69343054803477434E+001
      65536,  1, 4.86497829064183935E+001
      65792,  1, 4.86273143373512533E+001
      66048,  1, 4.85900720682731129E+001
      66304,  1, 4.85576280845455456E+001
      66560,  1, 4.85216217290398478E+001
      66816,  1, 4.84886804614030232E+001
      67072,  1, 4.84517076210923893E+001
      67328,  1, 4.84161346815288503E+001
      67584,  1, 4.83797561238121553E+001
      67840,  1, 4.83514631137649603E+001
      68096,  1, 4.83156821205867238E+001
      68352,  1, 4.82771733068199501E+001
      68608,  1, 4.82463587060074240E+001
      68864,  1, 4.82179281795322105E+001
      69120,  1, 4.81907098137549814E+001
      69376,  1, 4.81638666318420249E+001
      69632,  1, 4.81346888554569529E+001
      69888,  1, 4.81111682866410432E+001
      70144,  1, 4.80831707063232423E+001
      70400,  1, 4.80604299818704815E+001
      70656,  1, 4.80298289904013581E+001
      70912,  1, 4.80038113089436841E+001
      71168,  1, 4.79777746329226593E+001
      71424,  1, 4.79557971418728102E+001
      71680,  1, 4.79352004565166795E+001
      71936,  1, 4.79029926503449632E+001
      72192,  1, 4.78800181931230558E+001
      72448,  1, 4.78561414953930951E+001
      72704,  1, 4.78332256386086849E+001
      72960,  1, 4.78075238453986646E+001
      73216,  1, 4.77856865654614723E+001
      73472,  1, 4.77588028432297103E+001
      73728,  1, 4.77346495485298184E+001
      73984,  1, 4.77129133895255292E+001
      74240,  1, 4.76903315061298666E+001
      74496,  1, 4.76628920479792444E+001
      74752,  1, 4.76371145967813140E+001
      75008,  1, 4.76120159961764061E+001
      75264,  1, 4.75887026663406319E+001
      75520,  1, 4.75660550960509103E+001
      75776,  1, 4.75427804700839823E+001
      76032,  1, 4.75253188844966957E+001
      76288,  1, 4.74995268775808609E+001
      76544,  1, 4.74723326172134732E+001
      76800,  1, 4.74497846952797340E+001
      77056,  1, 4.74267043882817841E+001
      77312,  1, 4.74080686551043063E+001
      77568,  1, 4.73820483367447723E+001
      77824,  1, 4.73644897843034438E+001
      78080,  1, 4.73439718636674406E+001
      78336,  1, 4.73234869009976471E+001
      78592,  1, 4.73047277433697869E+001
      78848,  1, 4.72849057472677800E+001
      79104,  1, 4.72640257000767272E+001
      79360,  1, 4.72461058251575237E+001
      79616,  1, 4.72262071557663993E+001
      79872,  1, 4.72096126816175833E+001
      80128,  1, 4.71869393011515976E+001
      80384,  1, 4.71676616282194518E+001
      80640,  1, 4.71496283585901367E+001
      80896,  1, 4.71303560346624415E+001
      81152,  1, 4.71095475433639422E+001
      81408,  1, 4.70919176725639589E+001
      81664,  1, 4.70733286638071820E+001
      81920,  1, 4.70576361282436962E+001
      82176,  1, 4.70389573842463959E+001
      82432,  1, 4.70217030071869488E+001
      82688,  1, 4.70031911904274135E+001
      82944,  1, 4.69840863400543628E+001
      83200,  1, 4.69674990542530419E+001
      83456,  1, 4.69507202676093621E+001
      83712,  1, 4.69348110964681292E+001
      83968,  1, 4.69177514332311819E+001
      84224,  1, 4.69017614621355419E+001
      84480,  1, 4.68852631028801297E+001
      84736,  1, 4.68698111600721434E+001
      84992,  1, 4.68512991971080146E+001
      85248,  1, 4.68350967075198838E+001
      85504,  1, 4.68169510403336731E+001
      85760,  1, 4.67972693950935425E+001
      86016,  1, 4.67784841625072416E+001
