"TRANSF", "SWEEP", "off(A)"
          0,  0, 7.83299961646861647E+001
          1,  1, 7.82905795138615588E+001
         64,  1, 7.71138417853008633E+001
        128,  1, 7.16440410761130124E+001
        192,  1, 6.88754307319944559E+001
        256,  1, 6.47750985045240668E+001
        320,  1, 6.02274178923456560E+001
        384,  1, 5.75842578829969156E+001
        448,  1, 5.54404171023667587E+001
        512,  1, 5.40072187586545880E+001
        576,  1, 5.20503191882125975E+001
        640,  1, 5.09933568667560948E+001
        704,  1, 4.82069714745852238E+001
        768,  1, 4.68342014161972600E+001
        832,  1, 4.27494235580142643E+001
        896,  1, 4.17879950440175350E+001
        960,  1, 3.86780527776826730E+001
       1024,  1, 3.78729284978839686E+001
       1088,  1, 3.62412207245227123E+001
       1152,  1, 3.60416636845072205E+001
       1216,  1, 3.45605016234915183E+001
       1280,  1, 3.42232079205348256E+001
       1344,  1, 3.25245767726195396E+001
       1408,  1, 3.13866357814967643E+001
       1472,  1, 2.99917319217589586E+001
       1536,  1, 2.90727715822418631E+001
       1600,  1, 2.86140500537637266E+001
       1664,  1, 2.74278553262947931E+001
       1728,  1, 2.70175562251306687E+001
       1792,  1, 2.58794445135947129E+001
       1856,  1, 2.52397449535060581E+001
       1920,  1, 2.35990411107718678E+001
       1984,  1, 2.27714209241970735E+001
       2048,  1, 2.19780076079782738E+001
       2112,  1, 2.09838470869151053E+001
       2176,  1, 2.06723823835757230E+001
       2240,  1, 1.91919150180029980E+001
       2304,  1, 1.87731916150477822E+001
       2368,  1, 1.81794187786234716E+001
       2432,  1, 1.75637332429847000E+001
       2496,  1, 1.73370083633787750E+001
       2560,  1, 1.64149516987249271E+001
       2624,  1, 1.59973936778955519E+001
       2688,  1, 1.54095694381609238E+001
       2752,  1, 1.47511890376672206E+001
       2816,  1, 1.45471988720634542E+001
       2880,  1, 1.41404669388125903E+001
       2944,  1, 1.38352505347353709E+001
       3008,  1, 1.35547940105356535E+001
       3072,  1, 1.30000021400762851E+001
       3136,  1, 1.26232491136026184E+001
       3200,  1, 1.22864575654036390E+001
       3264,  1, 1.18281889380546410E+001
       3328,  1, 1.16465367322232325E+001
       3392,  1, 1.14197649455040739E+001
       3456,  1, 1.09387917808319362E+001
       3520,  1, 1.07820220512587213E+001
       3584,  1, 1.05779042252074316E+001
       3648,  1, 1.02289173103912230E+001
       3712,  1, 1.00880945331802057E+001
       3776,  1, 9.89709316108579351E+000
       3840,  1, 9.71458751903833928E+000
       3904,  1, 9.56083638460254015E+000
       3968,  1, 9.40931604578130631E+000
       4032,  1, 9.09409492098009586E+000
       4096,  1, 8.96339523343294786E+000
       4160,  1, 8.86967394796247532E+000
       4224,  1, 8.74720154916155934E+000
       4288,  1, 8.57221812913334169E+000
       4352,  1, 8.46690510582033973E+000
       4416,  1, 8.37555440200780588E+000
       4480,  1, 8.22682460609367894E+000
       4544,  1, 8.09414619669199276E+000
       4608,  1, 8.00617979816923153E+000
       4672,  1, 7.94345738330427142E+000
       4736,  1, 7.85520641495974647E+000
       4800,  1, 7.70932027129798314E+000
       4864,  1, 7.63549714257374212E+000
       4928,  1, 7.54516599773248942E+000
       4992,  1, 7.50222428462884050E+000
       5056,  1, 7.44685661954562494E+000
       5120,  1, 7.35841165328502633E+000
       5184,  1, 7.30507831975228861E+000
       5248,  1, 7.22783613969291050E+000
       5312,  1, 7.18177214836223676E+000
       5376,  1, 7.13085695296413302E+000
       5440,  1, 7.10589718918827362E+000
       5504,  1, 7.07103618643568410E+000
       5568,  1, 7.04133263761035888E+000
       5632,  1, 7.01057651210642163E+000
       5696,  1, 6.99023525730793605E+000
       5760,  1, 6.96317004558477404E+000
       5824,  1, 6.94876104142882767E+000
       5888,  1, 6.94003157166744433E+000
       5952,  1, 6.93375263063483960E+000
       6016,  1, 6.92922127769328622E+000
       6080,  1, 6.92670847202507289E+000
       6144,  1, 6.85812712713520156E+000
       6208,  1, 6.80101417350547433E+000
       6272,  1, 6.76222876934076211E+000
       6336,  1, 6.72780312675134962E+000
       6400,  1, 6.69275915085678363E+000
       6464,  1, 6.67661962277408794E+000
       6528,  1, 6.66410968762281986E+000
       6592,  1, 6.65208964958363236E+000
       6656,  1, 6.64170469028680266E+000
       6720,  1, 6.62651297200258060E+000
       6784,  1, 6.61024454324767419E+000
       6848,  1, 6.59739779789038927E+000
       6912,  1, 6.58838455893942765E+000
       6976,  1, 6.57606582828491604E+000
       7040,  1, 6.56601948215587772E+000
       7104,  1, 6.55341320534429794E+000
       7168,  1, 6.54577401738546794E+000
       7232,  1, 6.53683888932755153E+000
       7296,  1, 6.52612713964354807E+000
       7360,  1, 6.51667678649298487E+000
       7424,  1, 6.50811074017914404E+000
       7488,  1, 6.49884602168281766E+000
       7552,  1, 6.49098181764580495E+000
       7616,  1, 6.48372134182592674E+000
       7680,  1, 6.47691524682864106E+000
       7744,  1, 6.47054421817783965E+000
       7808,  1, 6.46455147113268946E+000
       7872,  1, 6.45923109260361450E+000
       7936,  1, 6.45339021078676822E+000
       8000,  1, 6.44879636807278711E+000
       8064,  1, 6.44243082287381075E+000
       8128,  1, 6.43950447924247715E+000
       8129,  2, 6.43600364397168345E+000
       8192,  2, 5.91549473594085207E+000
       8256,  2, 5.84662865769151807E+000
       8320,  2, 5.57616978456784729E+000
       8384,  2, 5.38880522968554576E+000
       8448,  2, 5.08277741918691639E+000
       8512,  2, 5.02610489618816114E+000
       8576,  2, 4.85189654508879009E+000
       8640,  2, 4.78380729756946721E+000
       8704,  2, 4.63340004739588363E+000
       8768,  2, 4.58615729112334325E+000
       8832,  2, 4.45843473571737192E+000
       8896,  2, 4.41655217782521436E+000
       8960,  2, 4.28491526421147206E+000
       9024,  2, 4.25863824830210547E+000
       9088,  2, 4.12034001450621368E+000
       9152,  2, 4.09929225167923761E+000
       9216,  2, 3.96509455793108234E+000
       9280,  2, 3.94228661374875378E+000
       9344,  2, 3.81533924466642027E+000
       9408,  2, 3.80052187489684501E+000
       9472,  2, 3.68378034472439619E+000
       9536,  2, 3.62278613684638184E+000
       9600,  2, 3.55559820982193786E+000
       9664,  2, 3.49547536106719248E+000
       9728,  2, 3.46665859531514231E+000
       9792,  2, 3.38516186739579217E+000
       9856,  2, 3.36956852224917469E+000
       9920,  2, 3.29851050599785944E+000
       9984,  2, 3.27267324371261603E+000
      10048,  2, 3.21454544915724938E+000
      10112,  2, 3.13838847787272135E+000
      10176,  2, 3.11353017680163768E+000
      10240,  2, 3.08874181532786718E+000
      10304,  2, 3.07092026406639684E+000
      10368,  2, 3.04450370183490016E+000
      10432,  2, 3.00857907641385491E+000
      10496,  2, 2.99341589690622767E+000
      10560,  2, 2.94380141725320277E+000
      10624,  2, 2.92751964929013919E+000
      10688,  2, 2.88952414555811243E+000
      10752,  2, 2.86330400586788780E+000
      10816,  2, 2.83638387328798158E+000
      10880,  2, 2.81085284170820726E+000
      10944,  2, 2.79757731246549790E+000
      11008,  2, 2.77198010454551103E+000
      11072,  2, 2.73693855316942303E+000
      11136,  2, 2.71610141077705558E+000
      11200,  2, 2.69122051892797476E+000
