         0, 2147483647,  1003, 1.63443022051959788E+304
         1,     130816,   999, 1.18260068623245316E+304
         2,     130816,   999, 1.18260068623245316E+304
         3,     130816,   999, 1.18260068623245316E+304
         4,     130816,   999, 1.18260068623245316E+304
         5,     130816,   999, 1.18260068623245316E+304
         6,     130786,   999, 1.18260068623245316E+304
         7,     123924,   999, 1.18260068623245316E+304
         8,      17899,   999, 1.18260068623245316E+304
         9,        169,   999, 1.18260068623245316E+304
        10,          0,   999, 1.18260068623245316E+304
10,   999,     926858, 1.55220926921773224E-014
