         0, 2147483647,  1008, 3.26729660994224846E+303
         1,    8390642,  1007, 1.90059354665348151E-001
         2,    8390625,  1007, 1.81566455339023741E-001
         3,    8390551,  1007, 1.47378710343473246E-001
         4,    8390486,  1007, 1.41810788618452671E-001
         5,    8390363,  1007, 1.44277795254443120E-001
         6,    8390118,  1007, 1.54229475677848116E-001
         7,    8389524,  1007, 1.89227862370228955E-001
         8,    8388224,  1007, 3.85196829230682490E-003
         9,    8295054,  1007, 1.14207849218191413E-004
        10,    7873724,  1007, 2.10783321804507949E-006
        11,    6897263,  1007, 6.17771789708716060E-009
        12,    2397325,  1007, 1.00172269787828884E-012
        13,     246986,  1007, 3.62898833880640230E-015
        14,      27087,  1007, 3.57732043770075547E-015
        15,        264,  1007, 3.56867944483338502E-015
        16,         19,  1007, 3.54556898679740097E-015
        17,          1,  1007, 3.42400147435278632E-015
        18,          0,  1007, 0.00000000000000000E+000
"j", "||(G*V)j - (U*Σ)j||_F / Σj"
          1, 1.65813979765857859E-014
          2, 1.72742023730242633E-014
          3, 1.59515533525942137E-014
          4, 1.59056206004285990E-014
          5, 2.23408259187034713E-014
          6, 1.75542542350529610E-014
          7, 1.72512686181198962E-014
          8, 2.09971064040978381E-014
          9, 1.80016681437137032E-014
         10, 1.80852377607088617E-014
         11, 1.70453531706557353E-014
         12, 2.21194645765222971E-014
         13, 1.67782761813612079E-014
         14, 1.72160588542987233E-014
         15, 1.68813548228989806E-014
         16, 1.95135419558830990E-014
         17, 1.67693766275196803E-014
         18, 1.81834445901671607E-014
         19, 1.74167630006956543E-014
         20, 2.08162427584532752E-014
         21, 1.99311112040041463E-014
         22, 2.07374404763576733E-014
         23, 2.00052514652699517E-014
         24, 2.26288082302431732E-014
         25, 2.23481247313454708E-014
         26, 2.06822642961493042E-014
         27, 2.12889435745793464E-014
         28, 2.30329748535146088E-014
         29, 2.26524495973361279E-014
         30, 2.10597640150344162E-014
         31, 2.28247914969645007E-014
         32, 2.20511837344315851E-014
         33, 2.25957447316245018E-014
         34, 2.24998093708830982E-014
         35, 2.32980925126049578E-014
         36, 2.14411769095770309E-014
         37, 2.18627126612967092E-014
         38, 2.28391761463081172E-014
         39, 2.20987599393453790E-014
         40, 2.25597067739380675E-014
         41, 2.34406340488984663E-014
         42, 1.92628746737060335E-014
         43, 2.14337436354673327E-014
         44, 2.11105043806806877E-014
         45, 1.87500919660332411E-014
         46, 2.02912669360242454E-014
         47, 2.03357712194702697E-014
         48, 1.76810596298379209E-014
         49, 1.82263002289023477E-014
         50, 1.80263409983069175E-014
         51, 1.86688984316684964E-014
         52, 1.99528614663881438E-014
         53, 1.88621697442966905E-014
         54, 2.01293854606555106E-014
         55, 1.84749384953241310E-014
         56, 2.03893642623501930E-014
         57, 2.12021115533343800E-014
         58, 2.12168690733123233E-014
         59, 2.14897723030747385E-014
         60, 2.26602117323415281E-014
         61, 2.43145639010482996E-014
         62, 2.23892604916239384E-014
         63, 2.32577048524566406E-014
         64, 1.89249462731728876E-014
         65, 2.07277587065743100E-014
         66, 2.31641207524656610E-014
         67, 2.23993539389283773E-014
         68, 2.19851784109439177E-014
         69, 2.07333724828777258E-014
         70, 1.94690870847600608E-014
         71, 1.97875738627941783E-014
         72, 1.91911397094279336E-014
         73, 1.96928371265760136E-014
         74, 1.93462543440802505E-014
         75, 2.03259183822205613E-014
         76, 2.02463142809136775E-014
         77, 1.97943351875516351E-014
         78, 2.01120614899110782E-014
         79, 2.10524660302243349E-014
         80, 2.08212941816846192E-014
         81, 2.05224744483623200E-014
         82, 2.28482989461778998E-014
         83, 2.25497284622085841E-014
         84, 2.47013061367786831E-014
         85, 2.42296983081502288E-014
         86, 2.29706638846605296E-014
         87, 2.13300702828513273E-014
         88, 2.50281143533881974E-014
         89, 2.56539670369933627E-014
         90, 2.47927080924153920E-014
         91, 2.41547900732244569E-014
         92, 2.49346003257014852E-014
         93, 2.66267133529212175E-014
         94, 2.66975868264662374E-014
         95, 2.44270908272209390E-014
         96, 2.60064200887388357E-014
         97, 2.51107170991424041E-014
         98, 2.61247901459637181E-014
         99, 2.46941514510602216E-014
        100, 2.71819569045697720E-014
        101, 2.65473578790985879E-014
        102, 2.64595255869364589E-014
        103, 2.58479429715489705E-014
        104, 2.49515778653014453E-014
        105, 2.78372403943311566E-014
        106, 2.60887934278872477E-014
        107, 2.67647605885051028E-014
        108, 2.70764262727912561E-014
        109, 2.78234120562111826E-014
        110, 2.55878935810550560E-014
        111, 2.80264113027317093E-014
        112, 2.70619984572653729E-014
        113, 2.71759319427533654E-014
        114, 2.73054354911119616E-014
        115, 2.98428408286162151E-014
        116, 2.93841751030980140E-014
        117, 2.77536038941419312E-014
        118, 2.71206865410620607E-014
        119, 2.74037250614836267E-014
        120, 2.66286981796731182E-014
        121, 2.88336326506172768E-014
        122, 2.74211854557422489E-014
        123, 3.01908369841150135E-014
        124, 2.88320097786128257E-014
        125, 2.90575803924382490E-014
        126, 2.78631892131597121E-014
        127, 3.00053907079887089E-014
        128, 2.75763965283066261E-014
        129, 2.67773990523210309E-014
        130, 2.87057098233525303E-014
        131, 2.87906977077062751E-014
        132, 2.95780759498991074E-014
        133, 2.76070650079639453E-014
        134, 2.76773988254348034E-014
        135, 3.03658576608227870E-014
        136, 2.81846587782093017E-014
        137, 3.10704738512422811E-014
        138, 3.12241285271861504E-014
        139, 3.02264596933924168E-014
        140, 2.87693325010488477E-014
        141, 3.05075752598489350E-014
        142, 2.95650547058726066E-014
        143, 2.81815845724325377E-014
        144, 3.00388973595722863E-014
        145, 2.89311009604655353E-014
        146, 3.09834709537582083E-014
        147, 2.98396081950434008E-014
        148, 3.06464106485154790E-014
        149, 3.06542125284078495E-014
        150, 3.00024703484785935E-014
        151, 2.99316001863559634E-014
        152, 2.98705969090153166E-014
        153, 2.97390571725798708E-014
        154, 3.11370487475274796E-014
        155, 3.09831683630511767E-014
        156, 3.07489580266784930E-014
        157, 3.20397861951942111E-014
        158, 3.10224014614113446E-014
        159, 3.23376913957567330E-014
        160, 3.22535793213171586E-014
        161, 3.27723521738142811E-014
        162, 3.08134489830215999E-014
        163, 3.30226981199461061E-014
        164, 3.30100153616578069E-014
        165, 3.24499770401093623E-014
        166, 3.24854933839176310E-014
        167, 3.39108355612953587E-014
        168, 3.27358119299658543E-014
        169, 3.34381429847844009E-014
        170, 3.37471329179880639E-014
        171, 3.49613987359371272E-014
        172, 3.63516244722291351E-014
        173, 3.59834818170958082E-014
        174, 3.56168985819143229E-014
        175, 3.44283395490746935E-014
        176, 3.63145799680345429E-014
        177, 3.72408466257672578E-014
        178, 3.49433718929441529E-014
        179, 3.73285098302460698E-014
        180, 3.71139418433856863E-014
        181, 3.80691890849082261E-014
        182, 3.87790089253982020E-014
        183, 3.79408264723662592E-014
        184, 4.07960364900152021E-014
        185, 3.87744632279713791E-014
        186, 3.85879511251827270E-014
        187, 4.40043744474969206E-014
        188, 4.09782207773787992E-014
        189, 4.17690028049511478E-014
        190, 4.36642178549797158E-014
        191, 4.15634604716911208E-014
        192, 4.07448631939594398E-014
        193, 4.46090252937467760E-014
        194, 4.45809463223580041E-014
        195, 4.54593532633323023E-014
        196, 4.24996994051898457E-014
        197, 4.32853379828167077E-014
        198, 4.74289862709812868E-014
        199, 5.03074474055922297E-014
        200, 4.52579939381017223E-014
        201, 4.97631309836293995E-014
        202, 4.98243653063536711E-014
        203, 4.73655151449442463E-014
        204, 4.88868577822889034E-014
        205, 5.06938753955787243E-014
        206, 5.16703281570651786E-014
        207, 5.23695040816376148E-014
        208, 5.27420560675918681E-014
        209, 5.29879074922210407E-014
        210, 5.48563186709752476E-014
        211, 4.99331845939902645E-014
        212, 5.31135278160614757E-014
        213, 5.50176355675366303E-014
        214, 5.51399473510141823E-014
        215, 5.70792972234226262E-014
        216, 5.28256999667079794E-014
        217, 5.24709995293136383E-014
        218, 5.33424217428903793E-014
        219, 5.59750767765232610E-014
        220, 5.91264902942909067E-014
        221, 5.68153571092872192E-014
        222, 5.49392247648445823E-014
        223, 6.09830365949135243E-014
        224, 5.90015061312360563E-014
        225, 5.86386461101944470E-014
        226, 6.35626737385095302E-014
        227, 6.02066669255013301E-014
        228, 6.08446091054133176E-014
        229, 6.83885281072651401E-014
        230, 5.84717358668108000E-014
        231, 6.14472509802277273E-014
        232, 6.66169581584058348E-014
        233, 6.76948662489278175E-014
        234, 6.31001995935038939E-014
        235, 6.51421532397762265E-014
        236, 7.63044000978737993E-014
        237, 6.70573570840090633E-014
        238, 6.83875594727915060E-014
        239, 7.66565647848017033E-014
        240, 7.93389194256031101E-014
        241, 6.86300541628474059E-014
        242, 8.46655310235423204E-014
        243, 8.03822722595141990E-014
        244, 7.96373963924994511E-014
        245, 8.07587631457437466E-014
        246, 8.32036228668580119E-014
        247, 8.65331272407607113E-014
        248, 8.56262518645382724E-014
        249, 9.27421923945133406E-014
        250, 7.82625327569410790E-014
        251, 8.89535442584594413E-014
        252, 8.38483161367915394E-014
        253, 8.35382072572608990E-014
        254, 7.95085455290861664E-014
        255, 8.53586557295502381E-014
        256, 9.16972252233596459E-014
        257, 8.50202067482092882E-014
        258, 8.75333712519246984E-014
        259, 9.97950278103295660E-014
        260, 9.69662349022778597E-014
        261, 9.53296493766647144E-014
        262, 9.37795259488362384E-014
        263, 9.94504128666504128E-014
        264, 8.69405386698235972E-014
        265, 9.06946975549839013E-014
        266, 9.97213657622629930E-014
        267, 9.95916756611900310E-014
        268, 1.01621263896344788E-013
        269, 1.03065121410016272E-013
        270, 1.01046946181053388E-013
        271, 1.03664526924824909E-013
        272, 1.10569309865759629E-013
        273, 1.03628490762484303E-013
        274, 9.32008530188298835E-014
        275, 1.02040603654771728E-013
        276, 1.10403976133289907E-013
        277, 1.11840939973775008E-013
        278, 1.05556078565314467E-013
        279, 1.02820227982885095E-013
        280, 1.14550175084557889E-013
        281, 1.14786758271324075E-013
        282, 1.21970918759344793E-013
        283, 1.03637532351736117E-013
        284, 1.15644289443269757E-013
        285, 1.03596004779673549E-013
        286, 1.14969629898447643E-013
        287, 1.12975035596001926E-013
        288, 1.17124210949747379E-013
        289, 1.19617690566610110E-013
        290, 1.15062557843845853E-013
        291, 1.09657835167360402E-013
        292, 1.16280719291631969E-013
        293, 1.13800259800956569E-013
        294, 1.14345002524782880E-013
        295, 1.19757857515295240E-013
        296, 1.22151415286920241E-013
        297, 1.16255721073707662E-013
        298, 1.25468256602400194E-013
        299, 1.16290676187060536E-013
        300, 1.22978256613386668E-013
        301, 1.18595323911597372E-013
        302, 1.25526433074687433E-013
        303, 1.25161452533380927E-013
        304, 1.27994868798594792E-013
        305, 1.26119216564388741E-013
        306, 1.30724225968780628E-013
        307, 1.35995990958244668E-013
        308, 1.41929850199755077E-013
        309, 1.36616486967317339E-013
        310, 1.40103828276562614E-013
        311, 1.32648187514567985E-013
        312, 1.53507464130063066E-013
        313, 1.46568478860221020E-013
        314, 1.41825746831175211E-013
        315, 1.42392955314275461E-013
        316, 1.52739423843617366E-013
        317, 1.49972587050715589E-013
        318, 1.55908989167908161E-013
        319, 1.55740621355166519E-013
        320, 1.56189422615103251E-013
        321, 1.49941417263624220E-013
        322, 1.54674178726967286E-013
        323, 1.57479123398342535E-013
        324, 1.62372316145100582E-013
        325, 1.67632257408677462E-013
        326, 1.51037329426654222E-013
        327, 1.69651651223916768E-013
        328, 1.72555425654132786E-013
        329, 1.72244648902052830E-013
        330, 1.66142308563269052E-013
        331, 1.64937464920233109E-013
        332, 1.73671658016480678E-013
        333, 1.71598104371625313E-013
        334, 1.83759914529084864E-013
        335, 1.92949370638669388E-013
        336, 1.76541110442105280E-013
        337, 1.71103707809484550E-013
        338, 1.84402735630865339E-013
        339, 1.92857543205428939E-013
        340, 1.95840546990562861E-013
        341, 1.86268666021271551E-013
        342, 2.04514396018791571E-013
        343, 1.82818919355302443E-013
        344, 1.95651780813683631E-013
        345, 2.02823417550334306E-013
        346, 2.09023659029396119E-013
        347, 2.14963485175766184E-013
        348, 2.13308384424519188E-013
        349, 2.16733930449916165E-013
        350, 2.23483037208691171E-013
        351, 2.19693999602697016E-013
        352, 2.11876844511142098E-013
        353, 2.12652791428326118E-013
        354, 2.25187170414863505E-013
        355, 2.31350155741524048E-013
        356, 2.34265809562091881E-013
        357, 2.28145806138346364E-013
        358, 2.31013255133134824E-013
        359, 2.28772740777969505E-013
        360, 2.38572164120666791E-013
        361, 2.49476608445200599E-013
        362, 2.35341348618864656E-013
        363, 2.43807934171533681E-013
        364, 2.51271725855370422E-013
        365, 2.46563770810646771E-013
        366, 2.40624592567861480E-013
        367, 2.54646983950130428E-013
        368, 2.61078919063823273E-013
        369, 2.48518788906183456E-013
        370, 2.47108306079969780E-013
        371, 2.92597396824109810E-013
        372, 2.82286892495747487E-013
        373, 2.72623277043249786E-013
        374, 3.00356486711108132E-013
        375, 2.87132317402625407E-013
        376, 3.01808907296336045E-013
        377, 2.83748364558426374E-013
        378, 3.07648487039187134E-013
        379, 3.04046517678729578E-013
        380, 3.32304592058810390E-013
        381, 3.26651290469053396E-013
        382, 3.05835870511814204E-013
        383, 3.16166498242120084E-013
        384, 3.41456886797921531E-013
        385, 3.60089414250257174E-013
        386, 3.19370079224687426E-013
        387, 3.60550590112410251E-013
        388, 3.19226674997618163E-013
        389, 3.55070239964721361E-013
        390, 3.54892587952761827E-013
        391, 3.88113223178546668E-013
        392, 3.43177226182726277E-013
        393, 3.59928865086864297E-013
        394, 3.96445230080492646E-013
        395, 3.89042859673345994E-013
        396, 4.11475676551388404E-013
        397, 3.78386781497971952E-013
        398, 3.80900947373159996E-013
        399, 4.11046233058968063E-013
        400, 4.07422837575074938E-013
        401, 3.79888910347574808E-013
        402, 4.14936756058142154E-013
        403, 4.25463664744497673E-013
        404, 4.12069412120284966E-013
        405, 4.18883717510751625E-013
        406, 4.73810716554960920E-013
        407, 4.13676743176178032E-013
        408, 4.01874594046008591E-013
        409, 4.23841176245930459E-013
        410, 4.35309156939580004E-013
        411, 4.84941203142244918E-013
        412, 4.58988514618597053E-013
        413, 4.27548228433377787E-013
        414, 4.32251037813807499E-013
        415, 4.80881602380001966E-013
        416, 4.76879996460572498E-013
        417, 4.13951925988285314E-013
        418, 4.49428074722603269E-013
        419, 4.62288659759451956E-013
        420, 5.32229129303297221E-013
        421, 5.30997303049043592E-013
        422, 4.48708535986150808E-013
        423, 4.75607735754131351E-013
        424, 5.38062544942541186E-013
        425, 5.23247554652787867E-013
        426, 4.80931530759032185E-013
        427, 5.62621945666612508E-013
        428, 5.64166203162041210E-013
        429, 5.46846193052920157E-013
        430, 6.22686910589947352E-013
        431, 5.80453937947474284E-013
        432, 5.77934598394714528E-013
        433, 5.30165089604819374E-013
        434, 5.58461296391488564E-013
        435, 5.51345832000982844E-013
        436, 6.28301676458594187E-013
        437, 5.29028150424616245E-013
        438, 5.68679601243578534E-013
        439, 5.94574124706475200E-013
        440, 5.40842006616078507E-013
        441, 6.78263756986354553E-013
        442, 5.70981369295589570E-013
        443, 6.25264841506724925E-013
        444, 5.11879543455808525E-013
        445, 5.65129911549119925E-013
        446, 5.62264391485472693E-013
        447, 5.67324403710236915E-013
        448, 5.72877220746196631E-013
        449, 7.10256862849710144E-013
        450, 6.20945176149732822E-013
        451, 6.50919073950987549E-013
        452, 8.16829189021972846E-013
        453, 6.58763867151005778E-013
        454, 6.15530494945776096E-013
        455, 6.82311463471497461E-013
        456, 6.18839182149250792E-013
        457, 6.45867755128235320E-013
        458, 6.63001361639028758E-013
        459, 6.86735909522536146E-013
        460, 6.73238849510426924E-013
        461, 6.52273202954968580E-013
        462, 6.91148161611216432E-013
        463, 6.65302451645082709E-013
        464, 7.42854329239967456E-013
        465, 7.19215381276252381E-013
        466, 7.12702276330931973E-013
        467, 7.30019975639363599E-013
        468, 6.40195493200568969E-013
        469, 7.43678606496298703E-013
        470, 7.28769244232835079E-013
        471, 7.76450344190280295E-013
        472, 8.54726738479053345E-013
        473, 7.44380376042048369E-013
        474, 6.99259969970477805E-013
        475, 7.25669991366105736E-013
        476, 7.59770314690537923E-013
        477, 7.28727263180088776E-013
        478, 7.36736762248623930E-013
        479, 8.71683062745988922E-013
        480, 7.44554022601485098E-013
        481, 8.40374979460510896E-013
        482, 8.01986238895222612E-013
        483, 7.59036292511481660E-013
        484, 7.83137968449491374E-013
        485, 8.18572821408161687E-013
        486, 8.52398064471775402E-013
        487, 7.97928057438832622E-013
        488, 8.54128599336339339E-013
        489, 7.93662991581278124E-013
        490, 8.55131710562742593E-013
        491, 7.99071173492691453E-013
        492, 8.72180726566898427E-013
        493, 8.39535292294309832E-013
        494, 8.98846487046337018E-013
        495, 9.44043139571322937E-013
        496, 8.92237612189311869E-013
        497, 9.20457187782597582E-013
        498, 8.82825502162912020E-013
        499, 9.50746738609532634E-013
        500, 9.59065705693084312E-013
        501, 1.00987590470901966E-012
        502, 9.47798856266144973E-013
        503, 9.69855835496449093E-013
        504, 1.02323104020427604E-012
        505, 1.00446844133703557E-012
        506, 1.06449873655244364E-012
        507, 1.02700530704309839E-012
        508, 1.10653984009820576E-012
        509, 1.02467944360351927E-012
        510, 1.09239584377333382E-012
        511, 1.17134164194692143E-012
        512, 1.30305612036093271E-012
        513, 1.74962926341907023E-012
        514, 1.87409514339502530E-012
        515, 1.82796842566881332E-012
        516, 1.76345349282379654E-012
        517, 1.78035026174918449E-012
        518, 1.94813391285338822E-012
        519, 1.97780702901766584E-012
        520, 1.82163994653138519E-012
        521, 1.93700317417943253E-012
        522, 2.01184807535597428E-012
        523, 1.85704811945975123E-012
        524, 1.89860688451455890E-012
        525, 1.83954389349449578E-012
        526, 1.91145633805182552E-012
        527, 1.75676940328572099E-012
        528, 2.00708423641028970E-012
        529, 1.82293140901753387E-012
        530, 1.81444577333885835E-012
        531, 1.94519985624002895E-012
        532, 1.82777756818173149E-012
        533, 1.95016730535599933E-012
        534, 1.77010628355855415E-012
        535, 1.87760279918597673E-012
        536, 1.82767426649493992E-012
        537, 1.90720604163710470E-012
        538, 1.95706582367740472E-012
        539, 1.82367714903721239E-012
        540, 1.87587182845372100E-012
        541, 1.83215453595314299E-012
        542, 1.63929146106988349E-012
        543, 1.82958103480677481E-012
        544, 1.89048522733808378E-012
        545, 1.79808033048521209E-012
        546, 1.93411854266033899E-012
        547, 1.83521083369341851E-012
        548, 1.88308996361707368E-012
        549, 1.82614484098156291E-012
        550, 1.95466552073506851E-012
        551, 1.89302202860917794E-012
        552, 1.90167816535173523E-012
        553, 1.84264037295630825E-012
        554, 1.80540505689420230E-012
        555, 1.77487809162875723E-012
        556, 1.85397538789793073E-012
        557, 1.93865984171325258E-012
        558, 1.87254778611721056E-012
        559, 1.83975483308675160E-012
        560, 1.93711644501024631E-012
        561, 1.77649852677086880E-012
        562, 1.76179677659525111E-012
        563, 1.84330189844727084E-012
        564, 1.92559409124183755E-012
        565, 1.84886082917715297E-012
        566, 1.91322611478967440E-012
        567, 1.93183411973256012E-012
        568, 1.84058412858682576E-012
        569, 1.88726938785209050E-012
        570, 1.86636456171096456E-012
        571, 1.92477664819796309E-012
        572, 1.93623840039028922E-012
        573, 1.99616536087840582E-012
        574, 1.94756765959243047E-012
        575, 1.87607088989998317E-012
        576, 1.91908539988386900E-012
        577, 1.90484752475672054E-012
        578, 1.98069452598685949E-012
        579, 1.92653135996526723E-012
        580, 1.92879636505868364E-012
        581, 1.89335802832797822E-012
        582, 1.91469877341650813E-012
        583, 1.97280095123150348E-012
        584, 1.83629945902428426E-012
        585, 1.88737040751010858E-012
        586, 1.96126728029890388E-012
        587, 1.87155027913183319E-012
        588, 1.90046875029531718E-012
        589, 1.98820326547975076E-012
        590, 1.78738282252925111E-012
        591, 2.04843865423904066E-012
        592, 2.11691285580426228E-012
        593, 1.91360045585565447E-012
        594, 1.87651398905793160E-012
        595, 1.86954837085472382E-012
        596, 1.96533539963632887E-012
        597, 1.94933113572551622E-012
        598, 1.95725744103391088E-012
        599, 2.01122911455524897E-012
        600, 1.88631654731071790E-012
        601, 1.95959691352284890E-012
        602, 1.89476130264565908E-012
        603, 1.89143881622040837E-012
        604, 1.91232406745332108E-012
        605, 1.94369521329948213E-012
        606, 1.98209662737412052E-012
        607, 1.90226260825550273E-012
        608, 1.83417816083806280E-012
        609, 1.93315743049375835E-012
        610, 1.86152272108545649E-012
        611, 1.87633777515740785E-012
        612, 1.87331902099887586E-012
        613, 1.88213423045930136E-012
        614, 1.91871114627779414E-012
        615, 1.94481902717191015E-012
        616, 1.88063261044930065E-012
        617, 1.98344623577834295E-012
        618, 1.83482174647719070E-012
        619, 1.86280859758046623E-012
        620, 1.99164579189749115E-012
        621, 1.92354732076517442E-012
        622, 1.95762314321005451E-012
        623, 1.96058740714811109E-012
        624, 1.94175730154547111E-012
        625, 2.01804928814805023E-012
        626, 1.94818184748194523E-012
        627, 1.98572436248585012E-012
        628, 1.87837033705486454E-012
        629, 1.97339988059601173E-012
        630, 2.08587041578364219E-012
        631, 2.03362510453424555E-012
        632, 2.10846098612209870E-012
        633, 2.50947352881700295E-012
        634, 2.04467786251102932E-012
        635, 2.09191931264304958E-012
        636, 1.87642758332542153E-012
        637, 1.96173006871434783E-012
        638, 2.03914286685122424E-012
        639, 2.00111400380134085E-012
        640, 2.09112489906522864E-012
        641, 1.96105118855882702E-012
        642, 2.03655211271229082E-012
        643, 1.92380500440349518E-012
        644, 1.89172549255546808E-012
        645, 2.01917255571218985E-012
        646, 1.91974890261836545E-012
        647, 2.00501474938194752E-012
        648, 2.00849744197201658E-012
        649, 2.00899200123632992E-012
        650, 2.00982054901579394E-012
        651, 1.89685027671095292E-012
        652, 1.95175744269314075E-012
        653, 1.94519617089420506E-012
        654, 1.92017573484746964E-012
        655, 1.92827744783962041E-012
        656, 2.03575895579511630E-012
        657, 1.97513800038572432E-012
        658, 2.02546556454284825E-012
        659, 2.10866224899883530E-012
        660, 2.05921912492950717E-012
        661, 2.04788493893841213E-012
        662, 2.04280150296589910E-012
        663, 2.15543504295714710E-012
        664, 2.07504362519454788E-012
        665, 2.09728258142152588E-012
        666, 2.31405230095165386E-012
        667, 1.98263567971750196E-012
        668, 1.99749800439218322E-012
        669, 2.08669873702332512E-012
        670, 1.88772960246326697E-012
        671, 2.00283143512293806E-012
        672, 1.93842963717010038E-012
        673, 2.11864314478777921E-012
        674, 2.05146356667527882E-012
        675, 1.91373544590926560E-012
        676, 2.11115416462641269E-012
        677, 2.07149688333786225E-012
        678, 2.01800883811793778E-012
        679, 2.11789726800659397E-012
        680, 1.99891092810326716E-012
        681, 2.11545488050131918E-012
        682, 2.13441939284677487E-012
        683, 2.15966618737847154E-012
        684, 2.08748549472263722E-012
        685, 1.96330191714454545E-012
        686, 2.00496200083993639E-012
        687, 2.06455552102317015E-012
        688, 2.02063235787332579E-012
        689, 2.37108448675752563E-012
        690, 2.43271208821559204E-012
        691, 2.20319720833637563E-012
        692, 2.28814532630763949E-012
        693, 2.25786889348828288E-012
        694, 2.14186336029569235E-012
        695, 2.02377078568599576E-012
        696, 2.19430951106610249E-012
        697, 2.27715954076175178E-012
        698, 2.09443822957779229E-012
        699, 2.35974918601648535E-012
        700, 2.19482549715931443E-012
        701, 2.66026015732021551E-012
        702, 2.19552409056647309E-012
        703, 2.27867594679787825E-012
        704, 2.46099951326999755E-012
        705, 2.72285393688927344E-012
        706, 2.28370910006526049E-012
        707, 2.11598529958451609E-012
        708, 2.22384630830044437E-012
        709, 2.08470906646756552E-012
        710, 2.28843870790448134E-012
        711, 2.51910747541146168E-012
        712, 2.23369104386867895E-012
        713, 2.49029360524134184E-012
        714, 2.33617690567245373E-012
        715, 2.27324799847086403E-012
        716, 2.13256135930660132E-012
        717, 2.29440962578525158E-012
        718, 2.31928548119502513E-012
        719, 2.55901559139082255E-012
        720, 2.06018317522847071E-012
        721, 2.18374090175220629E-012
        722, 2.31167481573864750E-012
        723, 2.32567420502753604E-012
        724, 2.44073483790440994E-012
        725, 2.56987181938700730E-012
        726, 2.12390950193901930E-012
        727, 2.54284073250454371E-012
        728, 2.24720481821867874E-012
        729, 2.21613786371031858E-012
        730, 2.20707493621837677E-012
        731, 2.12124691910792819E-012
        732, 2.25639393249239851E-012
        733, 2.35052816383614451E-012
        734, 2.17694048868177946E-012
        735, 2.35328278976285661E-012
        736, 2.22306910928604671E-012
        737, 2.26814738255674512E-012
        738, 2.26219569442988423E-012
        739, 2.29796611680646578E-012
        740, 2.35649250264822440E-012
        741, 2.18819490042690455E-012
        742, 2.33676630129842702E-012
        743, 2.09920636271488825E-012
        744, 2.30607204210212521E-012
        745, 2.20340055363021378E-012
        746, 2.39024831488558896E-012
        747, 2.52232789928732677E-012
        748, 2.40314740705943079E-012
        749, 2.17084992936819354E-012
        750, 2.52333563288326139E-012
        751, 2.46966299894026523E-012
        752, 2.40225510640834663E-012
        753, 2.39700719413677711E-012
        754, 2.27744672806552558E-012
        755, 2.42214507631322447E-012
        756, 2.25895707209908711E-012
        757, 2.42822878911008540E-012
        758, 2.34020339685691644E-012
        759, 2.64165741365321700E-012
        760, 2.16554569743156233E-012
        761, 2.42724060582260108E-012
        762, 2.48051289675709047E-012
        763, 2.19326085020347711E-012
        764, 2.40789394269878613E-012
        765, 2.46296106611422800E-012
        766, 2.39211439598693377E-012
        767, 2.28313815009966723E-012
        768, 2.70666983328235845E-012
        769, 2.52005227654526552E-012
        770, 2.72648458610296963E-012
        771, 2.37787238680568569E-012
        772, 2.55708110837126659E-012
        773, 2.49409801057111711E-012
        774, 2.34271537562164975E-012
        775, 2.24186570182538280E-012
        776, 2.23793228553068899E-012
