         0, 2147483647,  1009, 6.65184704434397196E+303
         1,    8386560,  1008, 2.18000143894054560E-001
         2,    8386560,  1008, 1.15454329684492304E-001
         3,    8386560,  1008, 1.52433459528210608E-001
         4,    8386560,  1008, 1.59378216107948056E-001
         5,    8386560,  1008, 1.36121836157123144E-001
         6,    8386560,  1008, 5.39412011470184142E-003
         7,    8365867,  1008, 4.74392597112771900E-004
         8,    7618202,  1008, 7.08434297933266735E-006
         9,    6404282,  1008, 5.44589104442838645E-008
        10,    5015392,  1008, 6.65817876501793502E-011
        11,    1275790,  1008, 1.66016064371001452E-014
        12,     414516,  1008, 3.64276037578312508E-015
        13,      50163,  1008, 3.56415681477015403E-015
        14,        774,  1008, 3.46180290640101838E-015
        15,         23,  1008, 3.56627081742909769E-015
        16,          1,  1008, 2.32871485176648049E-016
        17,          0,  1008, 0.00000000000000000E+000
"j", "||(G*V)j - (U*Σ)j||_F / Σj"
          1, 8.06606801225211506E-013
          2, 9.02149418962618351E-013
          3, 8.38984747857865899E-013
          4, 8.03096319469260681E-013
          5, 7.94483574836473408E-013
          6, 8.35376555879633972E-013
          7, 9.43340100811284603E-013
          8, 9.34253609474698231E-013
          9, 9.58371652204836219E-013
         10, 8.83674047082066293E-013
         11, 8.81618347958581953E-013
         12, 9.01525378314618084E-013
         13, 9.13482663712151382E-013
         14, 8.09673147209601446E-013
         15, 1.00233560820641769E-012
         16, 9.06659313927902057E-013
         17, 9.92456452746924405E-013
         18, 8.86472323201212240E-013
         19, 8.59143923476556522E-013
         20, 9.54118892606184853E-013
         21, 9.04901833920809444E-013
         22, 8.71323673010121584E-013
         23, 8.60199358314850353E-013
         24, 8.97807824502967390E-013
         25, 8.79186437910841159E-013
         26, 9.33369816637418870E-013
         27, 1.02195798654311972E-012
         28, 8.99058589823413925E-013
         29, 8.58289394662002395E-013
         30, 9.47815520766598209E-013
         31, 9.74294588217067347E-013
         32, 1.01887108983413012E-012
         33, 8.65032670669566645E-013
         34, 9.43391718492267873E-013
         35, 8.59485724400823728E-013
         36, 9.67030865442839688E-013
         37, 9.16188174597058749E-013
         38, 9.32001722446293170E-013
         39, 8.73451593110671671E-013
         40, 8.99771085250637959E-013
         41, 8.37900333233788311E-013
         42, 9.75712219044239774E-013
         43, 9.04193710894115709E-013
         44, 9.14454493119293741E-013
         45, 8.44001442856985993E-013
         46, 8.94572490681985815E-013
         47, 9.21979958401783187E-013
         48, 8.88324741609271728E-013
         49, 9.40639779942955267E-013
         50, 8.98226790081816044E-013
         51, 8.64560436757285265E-013
         52, 7.99482827902785036E-013
         53, 8.92379770235691957E-013
         54, 9.39732392425344408E-013
         55, 8.65995233906951100E-013
         56, 9.12208129314492625E-013
         57, 8.72392897654288287E-013
         58, 9.12582177601468666E-013
         59, 8.29837535963162155E-013
         60, 9.06595318163039946E-013
         61, 9.08726534655027522E-013
         62, 9.89244213078037429E-013
         63, 1.00836457498241511E-012
         64, 8.99581337114356074E-013
         65, 9.70124469766444691E-013
         66, 9.27786716061657104E-013
         67, 9.67708574849484742E-013
         68, 9.30736754184321676E-013
         69, 9.53441907163542342E-013
         70, 8.39745404468645755E-013
         71, 9.27542336873739297E-013
         72, 8.97523355558248721E-013
         73, 9.74014502988762668E-013
         74, 9.40159091509808489E-013
         75, 8.54320115324061964E-013
         76, 9.56838869518317850E-013
         77, 9.76204934680873600E-013
         78, 9.91992057929725814E-013
         79, 9.36307579891716214E-013
         80, 9.25176253441501052E-013
         81, 8.58174401906322624E-013
         82, 9.44654186670233249E-013
         83, 9.06862292659890908E-013
         84, 8.51858731013266545E-013
         85, 8.62556735812591584E-013
         86, 8.69896936269062664E-013
         87, 8.46988428356466391E-013
         88, 9.39245172879762720E-013
         89, 9.28002950199258207E-013
         90, 8.69278434342801159E-013
         91, 1.06166472703185411E-012
         92, 9.24751536761009393E-013
         93, 8.96812379365461889E-013
         94, 9.11182835432033709E-013
         95, 8.68423702633505139E-013
         96, 9.00365344369953762E-013
         97, 8.47706209826114804E-013
         98, 9.39084779257071495E-013
         99, 9.39735362337404020E-013
        100, 8.96048350677347185E-013
        101, 8.73983497622873840E-013
        102, 9.09586544994989407E-013
        103, 9.75966415813388952E-013
        104, 1.03973054151876064E-012
        105, 9.89766697593583616E-013
        106, 1.03877321528780027E-012
        107, 9.63860013136956235E-013
        108, 9.29786494605825391E-013
        109, 9.89176341170560187E-013
        110, 9.67183660085558361E-013
        111, 9.98879660650693234E-013
        112, 9.43374657153570732E-013
        113, 1.02062733121547060E-012
        114, 9.13949554136013832E-013
        115, 9.03217205954139715E-013
        116, 9.85067300523503362E-013
        117, 9.70441563653991621E-013
        118, 8.92805124614896556E-013
        119, 8.97012650577889607E-013
        120, 8.53964410243916327E-013
        121, 8.72921917394557612E-013
        122, 9.06133940027420825E-013
        123, 9.18942799203625121E-013
        124, 9.40435766577643937E-013
        125, 9.86465691452640017E-013
        126, 9.44175722247744402E-013
        127, 9.15934385489063573E-013
        128, 9.19452171475754721E-013
        129, 9.19096455207631830E-013
        130, 9.05855891592768591E-013
        131, 9.54362195055613355E-013
        132, 9.49325911156458371E-013
        133, 9.18226716448346257E-013
        134, 9.40604995909914695E-013
        135, 9.62041928532916375E-013
        136, 8.97647308146540641E-013
        137, 9.32389783434698405E-013
        138, 9.92517557078719155E-013
        139, 9.52669534049155313E-013
        140, 9.88434527784515767E-013
        141, 9.64704766883710745E-013
        142, 1.02789198431536283E-012
        143, 9.56736977369359800E-013
        144, 9.50733499192040563E-013
        145, 9.77192390801811740E-013
        146, 9.97247968246667318E-013
