         0, 2147483647,  1009, 5.92706794675678526E+303
         1,    2098158,  1009, 2.28306843616864263E-001
         2,    2098123,  1009, 3.62306397853223106E-001
         3,    2098075,  1009, 8.00000000000000044E-001
         4,    2098071,  1009, 7.25047905564470629E-001
         5,    2097854,  1009, 8.42240540108596669E-002
         6,    2097243,  1009, 4.23242998548688850E-003
         7,    2096594,  1009, 2.49141162715327586E-005
         8,    2096210,  1009, 8.74470843382680097E-008
         9,    2031647,  1009, 9.37761652510930153E-011
        10,     653144,  1009, 3.16164852512592196E-014
        11,     159873,  1009, 2.53786638163799416E-015
        12,      18688,  1009, 2.31299049916501287E-015
        13,        245,  1009, 2.08418000382183690E-015
        14,          5,  1009, 2.01451609862971524E-015
        15,          0,  1009, 0.00000000000000000E+000
