         0, 2147483647,  1008, 3.26729660994224846E+303
         1,    8386560,  1007, 1.66780237033580581E-001
         2,    8386560,  1007, 9.53935999864019973E-002
         3,    8386560,  1007, 1.37099269786536054E-001
         4,    8386560,  1007, 1.50461580234061726E-001
         5,    8386560,  1007, 1.29584214605837411E-001
         6,    8386560,  1007, 3.27252668677125921E-002
         7,    8377998,  1007, 1.13430748942233684E-003
         8,    7818134,  1007, 4.35842834936034921E-005
         9,    6712923,  1007, 4.36796951644956295E-007
        10,    5634005,  1007, 1.39377581334797286E-009
        11,    3444422,  1007, 9.99119657460526008E-013
        12,     744898,  1007, 4.02997837634102208E-015
        13,     168720,  1007, 3.59871730419358450E-015
        14,       8726,  1007, 3.58085504668585854E-015
        15,         75,  1007, 3.55880252921551619E-015
        16,          6,  1007, 3.55364259131915630E-015
        17,          0,  1007, 0.00000000000000000E+000
"j", "||(G*V)j - (U*Σ)j||_F / Σj"
          1, 2.85025737194285285E-012
          2, 3.53525496081856592E-012
          3, 3.31842275380129708E-012
          4, 3.84407081856408557E-012
          5, 3.40431013945716359E-012
          6, 3.70947110995136665E-012
          7, 3.47843736554443336E-012
          8, 3.55674016920917121E-012
          9, 3.68212365080517809E-012
         10, 3.28286467929035590E-012
         11, 3.58691722675629128E-012
         12, 3.38056756178075334E-012
         13, 3.62086741800286489E-012
         14, 3.39741243304700883E-012
         15, 3.67450035778035860E-012
         16, 3.71114484504128189E-012
         17, 3.56444096809444690E-012
         18, 3.56027103918817054E-012
         19, 3.35763114942535985E-012
         20, 3.55164416466324490E-012
         21, 3.29719794833067779E-012
         22, 3.08189114360947377E-012
         23, 3.13154693511381998E-012
         24, 3.11862483358672834E-012
         25, 3.33156081713806436E-012
         26, 3.46649050562425866E-012
         27, 3.78568082521945666E-012
         28, 3.03799637837002520E-012
         29, 3.11784922546767092E-012
         30, 3.28794478241952227E-012
         31, 3.57201119133672028E-012
         32, 3.04446322862224811E-012
         33, 3.49669594768752968E-012
         34, 3.53183950878514575E-012
         35, 3.67710022831427874E-012
         36, 3.54607820565765240E-012
         37, 3.72071566405017791E-012
         38, 3.47147227141078946E-012
         39, 3.70863649812977517E-012
         40, 3.72635057635149973E-012
         41, 3.30993955212239003E-012
         42, 3.51082325344752889E-012
         43, 3.22563689448765931E-012
         44, 3.44946279716846557E-012
         45, 3.07685406154154211E-012
         46, 3.26648824619068984E-012
         47, 3.68973424656120976E-012
         48, 3.32161304466667764E-012
         49, 3.41340381497026479E-012
         50, 3.41406591422555558E-012
         51, 3.46830409856244614E-012
         52, 3.18593395711133614E-012
         53, 3.22008325355842962E-012
         54, 2.91956344846715446E-012
         55, 3.10598509355438912E-012
         56, 3.63440006123369551E-012
         57, 3.32201950528684787E-012
         58, 3.00919784032487925E-012
         59, 2.93817227932127825E-012
         60, 3.59580433634218480E-012
         61, 3.50726217319682279E-012
         62, 3.38069248869818407E-012
         63, 3.36502975743723068E-012
         64, 3.55202522948527684E-012
         65, 3.29446172657429623E-012
         66, 3.26509045608081030E-012
         67, 3.32513633955442827E-012
         68, 3.19369432400594576E-012
         69, 3.35845888326267358E-012
         70, 3.11161189223907907E-012
         71, 3.22211383149863753E-012
         72, 2.91286244201287524E-012
         73, 3.04307419454353811E-012
         74, 3.45816670526738447E-012
         75, 3.47457375119525009E-012
         76, 2.90033615629444171E-012
         77, 3.27643849941446363E-012
         78, 3.17444218864352792E-012
         79, 3.22460290998538374E-012
         80, 3.19356071020826500E-012
         81, 3.36229821661782838E-012
         82, 3.53982895837154487E-012
         83, 2.95558198984431442E-012
         84, 3.45748211771470242E-012
         85, 3.17464204677108863E-012
         86, 3.30291368048756002E-012
         87, 3.36113270585088736E-012
         88, 3.58014974764625202E-012
         89, 3.35721138303146490E-012
         90, 3.52091609082087739E-012
         91, 3.24449746349381056E-012
         92, 3.34840727641836142E-012
         93, 3.52079197864674802E-012
         94, 3.56065260107989284E-012
         95, 3.53497858513137472E-012
         96, 3.45577653054940413E-012
         97, 3.60393784481970150E-012
         98, 3.22775508214148680E-012
         99, 3.51633546092324930E-012
        100, 3.60372994317292581E-012
        101, 3.38163283026925401E-012
        102, 3.36127251031990220E-012
        103, 3.68148754932814648E-012
        104, 3.41339010561235817E-012
        105, 3.25146200884381798E-012
        106, 3.46040142509578987E-012
        107, 3.34201375633945240E-012
        108, 3.34822369051130917E-012
        109, 3.31303011565425872E-012
        110, 3.64430914165353372E-012
        111, 3.37244345691628984E-012
        112, 3.75771578329707457E-012
        113, 3.55902161411063136E-012
        114, 3.62305724752147986E-012
        115, 3.94057403758871143E-012
        116, 3.59987993731969338E-012
        117, 3.44054188711760353E-012
        118, 3.49007425926755783E-012
        119, 3.72435682251079370E-012
        120, 3.66193519219799702E-012
        121, 3.69969146967874026E-012
        122, 3.02081834596696935E-012
        123, 3.41959645959839548E-012
        124, 3.29618092741858072E-012
        125, 3.09852820740607508E-012
        126, 3.46635411037495202E-012
        127, 3.89779433572771886E-012
        128, 3.71676514914377734E-012
        129, 3.60119361564155926E-012
        130, 2.95824734781422080E-012
        131, 3.37915298664926039E-012
        132, 3.84449768008749428E-012
        133, 3.54435799033970509E-012
        134, 3.58450318291129325E-012
        135, 3.37887346674793403E-012
        136, 3.39155854309161705E-012
        137, 3.07924126223525014E-012
        138, 3.64610369965387469E-012
        139, 3.55000738076045008E-012
        140, 3.29991341927119606E-012
        141, 3.40405822904142850E-012
        142, 3.14789107414401917E-012
        143, 2.93995830777840032E-012
        144, 3.30472391411555554E-012
        145, 3.32644841171915334E-012
        146, 3.22616110229200346E-012
        147, 3.02619350680396610E-012
        148, 3.21282457430290793E-012
        149, 3.67999676767326815E-012
        150, 3.93232115982696889E-012
        151, 3.53105161668483284E-012
        152, 3.48312914683952568E-012
        153, 4.02393489586269320E-012
        154, 3.58942719362384989E-012
        155, 3.31015326026513636E-012
        156, 3.14326235009556988E-012
        157, 3.33483120707713207E-012
        158, 3.51886451970551659E-012
        159, 4.18384924037581674E-012
        160, 3.20771906531182546E-012
        161, 3.26825036194914834E-012
        162, 3.18452141074994659E-012
        163, 3.26412299338061291E-012
        164, 3.50944109454843696E-012
        165, 3.79787103817246073E-012
        166, 3.45244343073695126E-012
        167, 3.17563043914690824E-012
        168, 3.04961975086003311E-012
        169, 3.33393511001713887E-012
        170, 3.64988077188108949E-012
        171, 3.37795545322478349E-012
        172, 3.21238423384344620E-012
        173, 3.66537121888198848E-012
        174, 3.25571646759490929E-012
        175, 3.41301164164219653E-012
        176, 3.60551036879274284E-012
        177, 3.32558287752097478E-012
