         0, 2147483647,  1008, 3.26729660994224846E+303
         1,    8386560,  1007, 1.46339642518861446E-001
         2,    8386560,  1007, 1.90786054596669780E-001
         3,    8386560,  1007, 1.73896993983741782E-001
         4,    8386560,  1007, 1.75788533326368124E-001
         5,    8386560,  1007, 2.04852274050783822E-001
         6,    8386560,  1007, 2.46238181743316020E-001
         7,    8386560,  1007, 1.07924920071915242E-002
         8,    8377156,  1007, 6.97934264850175851E-004
         9,    7899818,  1007, 1.00686834927328882E-005
        10,    7186374,  1007, 4.56441010879234798E-009
        11,    5547841,  1007, 1.23530199664298577E-012
        12,     800229,  1007, 3.72004542353019062E-015
        13,     158510,  1007, 3.60042997935715332E-015
        14,       7676,  1007, 3.56760264901201891E-015
        15,         63,  1007, 3.55581399744194157E-015
        16,          2,  1007, 0.00000000000000000E+000
        17,          3,  1007, 3.44219696983201006E-015
        18,          0,  1007, 0.00000000000000000E+000
"j", "||(G*V)j - (U*Σ)j||_F / Σj"
        171, 3.53420069246408268E-014
        172, 3.49327053526685362E-014
        173, 3.18924303188498863E-014
        174, 3.29084227786070660E-014
        175, 3.29443053616996015E-014
        176, 3.31936544078437829E-014
        177, 3.34100502611192739E-014
        178, 3.30587943921711891E-014
        179, 3.30024319980600165E-014
        180, 3.50144570807970267E-014
        181, 3.47088655511580434E-014
        182, 3.61785857448262029E-014
        183, 3.59096276150063741E-014
        184, 3.73213717605125179E-014
        185, 3.92758939816415140E-014
        186, 3.65165948837320689E-014
        187, 3.94119603711964794E-014
        188, 3.85260397169747823E-014
        189, 3.91005416803680090E-014
        190, 4.00120730624522913E-014
        191, 3.89880772138273294E-014
        192, 4.24929929264539059E-014
        193, 4.09993200660149648E-014
        194, 4.00125821801794030E-014
        195, 4.17934511654677414E-014
        196, 4.08180256649538528E-014
        197, 4.27002423025476809E-014
        198, 4.08956569946039269E-014
        199, 4.43358357907784580E-014
        200, 4.35219903396967983E-014
        201, 4.57227832545373595E-014
        202, 4.64124661592050165E-014
        203, 4.73783390417371774E-014
        204, 4.16132907857633385E-014
        205, 4.28718797997663272E-014
        206, 4.53252733991280121E-014
        207, 4.92064853651530361E-014
        208, 4.83169748116079602E-014
        209, 4.71092508994867922E-014
        210, 4.71443514722813565E-014
        211, 4.85710151134159731E-014
        212, 5.20239070482573533E-014
        213, 4.77677978039905192E-014
        214, 4.85700708297627073E-014
        215, 4.99709030189788469E-014
        216, 4.74899253984198822E-014
        217, 4.86308733933628753E-014
        218, 5.16286939813390268E-014
        219, 5.41340319938649453E-014
        220, 5.26460851512579945E-014
        221, 4.94350470527071772E-014
        222, 5.26026028859561360E-014
        223, 5.55653161481238262E-014
        224, 5.28510773813038500E-014
        225, 5.39370715105963476E-014
        226, 5.29073921303533399E-014
        227, 5.29633857334072324E-014
        228, 5.72226690403848951E-014
        229, 5.21180712808990204E-014
        230, 5.52769845051741851E-014
        231, 5.72876118780348107E-014
        232, 7.02636703837401919E-014
        233, 5.85639188668542135E-014
        234, 6.01573551168017582E-014
        235, 6.39585659975405642E-014
        236, 6.25796086967236724E-014
        237, 5.90874562534010249E-014
        238, 7.73370347755455824E-014
        239, 5.75597391107150750E-014
        240, 6.76295235588515971E-014
        241, 5.98721982230327726E-014
        242, 6.33898346100843876E-014
        243, 6.72429383308711095E-014
        244, 7.58628813552196449E-014
        245, 5.99112596046478620E-014
        246, 7.82335466395986563E-014
        247, 8.10724453346991516E-014
        248, 7.36298067239370038E-014
        249, 8.43203395410459533E-014
        250, 7.62438893186520061E-014
        251, 8.51268771225370712E-014
        252, 9.02581376256811516E-014
        253, 7.57703046833548083E-014
        254, 7.49938277983239574E-014
        255, 7.86874804369741784E-014
        256, 8.00307843213251459E-014
        257, 8.04178206943962263E-014
        258, 8.21194714442384819E-014
        259, 7.96455175298810376E-014
        260, 8.56229465980839753E-014
        261, 8.92444512108019673E-014
        262, 7.94042616674155709E-014
        263, 8.33995197732793701E-014
        264, 8.15913951958454772E-014
        265, 8.26544719911278481E-014
        266, 8.98173964508414080E-014
        267, 8.64473277069310693E-014
        268, 9.38914732108477882E-014
        269, 1.03984261327012758E-013
        270, 9.84520428514701931E-014
        271, 1.06486953696323516E-013
        272, 1.01827535383617646E-013
        273, 1.02446106530659008E-013
        274, 9.78176730204020785E-014
        275, 9.82738353513013739E-014
        276, 9.59871225161011437E-014
        277, 9.93823022409090870E-014
        278, 1.08893127873116692E-013
        279, 9.26105210101034498E-014
        280, 1.04043361068218796E-013
        281, 1.05548283583958616E-013
        282, 9.52515212524161234E-014
        283, 1.01670841277343404E-013
        284, 1.14250743284383868E-013
        285, 1.06593358159920424E-013
        286, 1.20107105328318370E-013
        287, 1.14998184871991056E-013
        288, 1.07497863128339461E-013
        289, 1.11296596229823288E-013
        290, 1.06371217409515891E-013
        291, 1.01327753343826291E-013
        292, 1.17890886517637167E-013
        293, 1.19988939878647309E-013
        294, 1.06470151208430460E-013
        295, 1.01766919572168499E-013
        296, 1.13752962283000004E-013
        297, 1.08725253122564003E-013
        298, 1.33734621054159930E-013
        299, 1.04646731694558683E-013
        300, 1.05866290137693986E-013
        301, 1.20429520748758254E-013
        302, 1.10729274015520330E-013
        303, 1.14846381951851609E-013
        304, 1.20724883040180107E-013
        305, 1.18264184721953078E-013
        306, 1.14388458516121795E-013
        307, 1.29368099848503312E-013
        308, 1.25605719330920134E-013
        309, 1.31352867246805179E-013
        310, 1.31528698694330999E-013
        311, 1.29844464462107053E-013
        312, 1.32869466381664337E-013
        313, 1.54016248247964507E-013
        314, 1.37914029135856833E-013
        315, 1.36846738103538801E-013
        316, 1.34121816014915418E-013
        317, 1.38265668170361288E-013
        318, 1.39795120580490898E-013
        319, 1.50015220022342866E-013
        320, 1.43981503372703049E-013
        321, 1.40252139437077594E-013
        322, 1.49050976002427376E-013
        323, 1.48894750886276745E-013
        324, 1.47979631653633550E-013
        325, 1.63903919813235163E-013
        326, 1.46973757640959106E-013
        327, 1.62571133718318666E-013
        328, 1.52112709802395139E-013
        329, 1.54595929481741211E-013
        330, 1.56046573098134858E-013
        331, 1.54609973984078189E-013
        332, 1.56873614372760012E-013
        333, 1.52497274924498462E-013
        334, 1.72438533069307830E-013
        335, 1.64877596350678792E-013
        336, 1.67071894765013566E-013
        337, 1.59289059719234522E-013
        338, 1.67942744385803142E-013
        339, 1.86878827907691451E-013
        340, 1.76689014231784566E-013
        341, 1.76608608787025462E-013
        342, 1.85947250811213950E-013
        343, 1.77185320892069771E-013
        344, 1.89890209318744227E-013
        345, 1.75859614865805364E-013
        346, 1.88458943597832829E-013
        347, 1.92811184769614342E-013
        348, 1.85049636226569883E-013
        349, 1.84624137337995779E-013
        350, 1.98809466103977164E-013
        351, 2.07569183032267233E-013
        352, 2.00486208156972655E-013
        353, 2.03470220909248957E-013
        354, 1.94756554148019787E-013
        355, 2.09571522159649570E-013
        356, 2.07143463792501558E-013
        357, 2.01239055466632641E-013
        358, 2.14634202412783476E-013
        359, 2.11708092282676558E-013
        360, 2.08507716414053267E-013
        361, 2.17357208361448638E-013
        362, 2.09079793366944630E-013
        363, 2.28365813506268619E-013
        364, 2.19237264311629563E-013
        365, 2.14131275773306584E-013
        366, 2.15036145872126794E-013
        367, 2.36806335597773412E-013
        368, 2.35183522689558764E-013
        369, 2.31615656241351806E-013
        370, 2.25901547530051300E-013
        371, 2.65135492985209518E-013
        372, 2.59446939656458816E-013
        373, 2.46046212958146918E-013
        374, 2.74935141291005863E-013
        375, 2.67994879764056759E-013
        376, 2.69765303633844097E-013
        377, 2.80290564470426848E-013
        378, 2.64232532239197318E-013
        379, 3.03625150157588375E-013
        380, 3.02185843451829583E-013
        381, 2.96030878322911397E-013
        382, 2.90830362426328258E-013
        383, 2.87804116317531521E-013
        384, 2.86748389772103779E-013
        385, 3.08230599468409566E-013
        386, 3.19634743616408548E-013
        387, 3.06118927324634246E-013
        388, 3.28349723492456520E-013
        389, 3.29520096911988008E-013
        390, 3.25791770731833497E-013
        391, 3.47439470909891594E-013
        392, 3.20671076827545098E-013
        393, 3.40612363127444061E-013
        394, 3.74490924127324536E-013
        395, 3.39463127858323400E-013
        396, 3.52118762954206682E-013
        397, 3.45781083158532900E-013
        398, 3.44712459114000039E-013
        399, 3.69142109897308149E-013
        400, 3.58811457126972398E-013
        401, 3.48950619542392070E-013
        402, 3.70385533785917498E-013
        403, 3.82907159897849139E-013
        404, 3.73931652586790621E-013
        405, 3.54824558083693065E-013
        406, 3.81422780467223996E-013
        407, 3.89600894661980042E-013
        408, 3.81199744217863063E-013
        409, 4.07476044602617411E-013
        410, 3.99962123014219865E-013
        411, 3.97361846414799188E-013
        412, 3.83710792073453322E-013
        413, 4.08878945777223556E-013
        414, 3.83306061088028855E-013
        415, 3.95404751305623996E-013
        416, 4.36729441839030405E-013
        417, 4.23916783240964750E-013
        418, 4.36888588384327375E-013
        419, 4.22930457467293668E-013
        420, 4.16352937864321480E-013
        421, 4.65765139884364639E-013
        422, 4.17184748120010885E-013
        423, 4.35578601806835439E-013
        424, 4.30177366036675164E-013
        425, 4.48199986909647943E-013
        426, 4.29099665832893771E-013
        427, 4.58156494955715944E-013
        428, 4.57319478965528811E-013
        429, 4.58533022485599034E-013
        430, 4.72107945813460925E-013
        431, 5.07566191982531975E-013
        432, 4.85755169155160254E-013
        433, 4.43016472169583682E-013
        434, 4.42873934412109390E-013
        435, 4.79066386030637772E-013
        436, 4.96938161744166291E-013
        437, 4.78916531424361797E-013
        438, 4.65175548460315673E-013
        439, 4.78822818083713675E-013
        440, 5.14650038036607426E-013
        441, 5.19486062593750290E-013
        442, 5.28448845464427315E-013
        443, 4.93711910385730309E-013
        444, 4.96835434303460510E-013
        445, 5.13339919053400766E-013
        446, 4.98724671204619783E-013
        447, 5.34797305551676864E-013
        448, 5.48416112674376759E-013
        449, 5.25338885892263938E-013
        450, 5.33958315597308852E-013
        451, 5.63916163063442668E-013
        452, 5.87700832916439340E-013
        453, 5.49857948473513577E-013
        454, 5.57069661909567299E-013
        455, 5.66232997945196436E-013
        456, 5.64487174228111985E-013
        457, 6.76565537901931990E-013
        458, 6.82985690425108591E-013
        459, 6.28255691322982945E-013
        460, 7.20459500634549166E-013
        461, 7.34032895881081616E-013
        462, 5.89261878431634529E-013
        463, 6.48482300976932811E-013
        464, 6.20137101442616381E-013
        465, 9.07057079405122889E-013
        466, 6.49604717767910104E-013
        467, 6.76653652916076248E-013
        468, 6.33299186110012215E-013
        469, 6.80887399988205864E-013
        470, 6.66762982584452034E-013
        471, 6.64457369034027361E-013
        472, 6.28012405337851563E-013
        473, 7.28533079570349473E-013
        474, 7.16553174899305125E-013
        475, 6.76863066166423697E-013
        476, 6.98072576596520525E-013
        477, 7.77712709679938814E-013
        478, 8.58293731283907644E-013
        479, 1.00911769651464554E-012
        480, 9.27004988508993780E-013
        481, 1.03550028497952407E-012
        482, 7.40299429708081479E-013
        483, 9.17123994109564181E-013
        484, 9.75895046383900871E-013
        485, 7.65526907880305639E-013
        486, 9.72116969266011027E-013
        487, 8.18173213292266334E-013
        488, 1.00072812905374344E-012
        489, 9.86055393729499520E-013
        490, 9.91812235961584082E-013
        491, 1.02641816283833296E-012
        492, 1.02277932924780936E-012
        493, 9.48985579022618546E-013
        494, 9.20574587099524027E-013
        495, 9.42079367666741556E-013
        496, 1.15830495026556663E-012
        497, 9.78585392812001359E-013
        498, 1.07520770890856688E-012
        499, 9.79209064462781543E-013
        500, 9.94007097320430664E-013
        501, 1.02476710906401395E-012
        502, 9.72357071953185466E-013
        503, 9.97806653233816208E-013
        504, 9.83642465870744684E-013
        505, 9.73462167253286570E-013
        506, 1.08991421246034274E-012
        507, 9.83879441661780046E-013
        508, 1.05171512212463406E-012
        509, 1.06079911377587902E-012
        510, 9.66346165956921291E-013
        511, 1.15954522079086854E-012
        512, 1.39210224973376516E-012
        513, 1.93846086278660626E-012
        514, 1.89934446467241703E-012
        515, 1.84521560187194564E-012
        516, 1.82784077882278860E-012
        517, 1.95473091731861930E-012
        518, 1.99737259592053251E-012
        519, 2.21777116595094341E-012
        520, 1.98814887500613471E-012
        521, 1.95447846526241195E-012
        522, 1.95592245971568443E-012
        523, 2.03809321755682659E-012
        524, 1.91945811267884439E-012
        525, 1.94669451394811117E-012
        526, 1.90529300031546355E-012
        527, 1.86385605716894075E-012
        528, 2.06073705826278739E-012
        529, 1.85505706261247869E-012
        530, 1.86963541503727422E-012
        531, 1.89598372027259080E-012
        532, 1.99075437794686918E-012
        533, 2.03983725192939469E-012
        534, 1.88959578392431989E-012
        535, 1.78181017568729758E-012
        536, 1.91898596048071296E-012
        537, 2.07454515787098856E-012
        538, 1.88444248422326922E-012
        539, 1.96194302975899438E-012
        540, 1.90979640028201946E-012
        541, 2.05713873775803626E-012
        542, 1.82602090724777555E-012
        543, 1.84053883146198733E-012
        544, 1.90696191568004021E-012
        545, 1.91809287878530329E-012
        546, 1.90438447279124699E-012
        547, 1.93508537199113309E-012
        548, 1.91463760005561400E-012
        549, 1.93437169015711348E-012
        550, 2.06783856619792202E-012
        551, 1.88870767946020291E-012
        552, 1.90125924895306388E-012
        553, 1.95569138020430265E-012
        554, 1.84818589645867267E-012
        555, 1.96634284770765221E-012
        556, 2.02179778517524530E-012
        557, 2.08287461003698191E-012
        558, 2.04442444291914173E-012
        559, 1.93214016154475500E-012
        560, 1.88455355666933888E-012
        561, 1.98663299088427063E-012
        562, 1.87031112894781093E-012
        563, 1.95043378186874782E-012
        564, 1.94998076632347575E-012
        565, 1.91605180888243256E-012
        566, 1.93427789221412140E-012
        567, 1.83643201031438206E-012
        568, 1.97813848116169082E-012
        569, 1.97512860891950257E-012
        570, 1.86342187225106438E-012
        571, 1.87177626112396626E-012
        572, 2.05781803693014919E-012
        573, 2.02947980083130827E-012
        574, 1.95791867829491347E-012
        575, 1.85849903374839832E-012
        576, 1.87957990046099799E-012
        577, 1.96390678881318964E-012
        578, 1.97420350768652153E-012
        579, 1.96860887901838262E-012
        580, 1.93461638116208603E-012
        581, 1.91016622013072657E-012
        582, 1.89604223105225288E-012
        583, 1.90942720584200213E-012
        584, 2.10880365980139813E-012
        585, 1.88168006369207687E-012
        586, 1.91282377568013480E-012
        587, 1.92201925828199755E-012
        588, 2.10969478012520582E-012
        589, 1.94503111261267072E-012
        590, 2.05807573876515620E-012
        591, 2.01444413333659360E-012
        592, 1.88559318010994869E-012
        593, 2.03982393980182103E-012
        594, 1.86454421443076118E-012
        595, 1.93157639085653825E-012
        596, 2.04145204945906379E-012
        597, 2.02150556862784667E-012
        598, 1.87363509992955442E-012
        599, 2.00788017123966059E-012
        600, 2.00228454318983335E-012
        601, 1.94046699006213579E-012
        602, 2.00794322786919376E-012
        603, 1.89278906861942433E-012
        604, 1.94760263053803176E-012
        605, 1.93096908563051171E-012
        606, 2.10643638802326766E-012
        607, 1.95666164305972404E-012
        608, 1.95179399183921338E-012
        609, 1.98301564670612043E-012
        610, 1.98906011406232413E-012
        611, 2.03871314671256665E-012
        612, 1.95406031499120228E-012
        613, 1.85887921770700280E-012
        614, 1.92329760483546150E-012
        615, 1.93802303661286494E-012
        616, 2.24471984314861936E-012
        617, 2.05927774148805300E-012
        618, 2.07309632324643851E-012
        619, 2.02923046080020129E-012
        620, 1.94470528401468197E-012
        621, 2.00695305727066372E-012
        622, 2.02901856537069533E-012
        623, 1.94075930593039941E-012
        624, 1.95550912798276595E-012
        625, 1.94180392229670581E-012
        626, 1.94047956955108826E-012
        627, 1.96235248586636175E-012
        628, 1.84646534576933149E-012
        629, 1.95776974228685452E-012
        630, 1.95187386243497146E-012
        631, 2.01794051847978081E-012
        632, 1.84905552160192714E-012
        633, 1.94811500483891684E-012
        634, 2.00989488108898192E-012
        635, 2.00868263662904363E-012
        636, 1.88965458473718076E-012
        637, 1.90592329178879688E-012
        638, 2.21329047843823481E-012
        639, 1.96030064022454957E-012
        640, 2.01705652396894997E-012
        641, 2.03458741284035962E-012
        642, 2.06700932006648895E-012
        643, 1.99572962092865237E-012
        644, 2.04300917969816184E-012
        645, 2.00413983502580130E-012
        646, 2.05116882159162830E-012
        647, 1.94504497881166806E-012
        648, 1.96346815886951566E-012
        649, 1.99733587492953868E-012
        650, 2.02049067044570389E-012
        651, 1.99652101395458604E-012
        652, 1.97657140357499416E-012
        653, 2.03936200764211271E-012
        654, 1.99314870761488649E-012
        655, 1.97221785662113674E-012
        656, 1.91834522785196837E-012
        657, 1.97302455902764101E-012
        658, 2.02695293152600189E-012
        659, 2.02738116372556628E-012
        660, 2.06744496578919158E-012
        661, 1.98499177379996149E-012
        662, 1.96275777972370651E-012
        663, 1.93444206892283810E-012
        664, 2.02381580671732146E-012
        665, 1.85324759034712560E-012
        666, 2.00712117471432856E-012
        667, 2.00322252685719967E-012
        668, 1.95848256851080265E-012
        669, 2.04228532942994871E-012
        670, 1.95687565735475843E-012
        671, 2.05153725622668606E-012
        672, 2.04517806629500536E-012
        673, 1.96327347858981922E-012
        674, 2.03647475266203404E-012
        675, 2.06768178220411563E-012
        676, 2.05340263919927295E-012
        677, 2.02025657871135399E-012
        678, 2.08407469076256624E-012
        679, 1.99165259675967725E-012
        680, 2.06137067773182791E-012
        681, 2.26230816648208021E-012
        682, 1.95488913791107228E-012
        683, 2.10457814968425333E-012
        684, 2.11547399203855135E-012
        685, 2.10693437913582742E-012
        686, 2.02269698312265606E-012
        687, 1.95758549529947243E-012
        688, 2.07230901646432359E-012
        689, 1.95062012818483690E-012
        690, 2.09849718116908997E-012
        691, 1.93523119796400550E-012
        692, 1.98960891904006011E-012
        693, 1.99562016410090268E-012
        694, 2.01032610437842748E-012
        695, 2.05694666002168139E-012
        696, 2.06500904708451000E-012
        697, 2.11918811353441935E-012
        698, 2.14246676465358210E-012
        699, 2.06089792127218682E-012
        700, 2.03936460930435143E-012
        701, 2.05672019715628660E-012
        702, 2.11633240552179844E-012
        703, 2.00644583977652769E-012
        704, 1.97934197617689450E-012
        705, 2.07155080741525702E-012
        706, 2.05703472601929056E-012
        707, 2.10047440610858741E-012
        708, 2.11348053262877932E-012
        709, 2.08888561140417460E-012
        710, 1.98779263260568204E-012
        711, 2.13657875874749784E-012
        712, 2.08573419494356067E-012
        713, 2.05526014098524185E-012
        714, 2.11111198586750152E-012
        715, 2.13273157294219601E-012
        716, 2.13392386279949155E-012
        717, 2.05436374924483730E-012
        718, 2.10548622457741127E-012
        719, 2.14995635973358913E-012
        720, 2.03318042350850275E-012
        721, 2.17204085629313253E-012
        722, 2.02911555313717981E-012
        723, 2.15069898688221072E-012
        724, 2.06161272777264408E-012
        725, 2.04456772546839662E-012
        726, 2.08558438662162890E-012
        727, 2.21312067466044978E-012
        728, 2.13062001132251534E-012
        729, 2.10031810208617232E-012
        730, 2.13443999610304504E-012
        731, 2.02902638762226382E-012
        732, 2.05188488453761291E-012
        733, 2.10407798518720635E-012
        734, 1.97028932617698682E-012
        735, 2.03263081507256529E-012
        736, 2.03443185814017708E-012
        737, 2.04602552822619559E-012
        738, 2.08681456307079731E-012
        739, 2.15427295043529285E-012
        740, 2.08621971517888521E-012
        741, 2.10260608845867267E-012
        742, 2.07986051363146421E-012
        743, 2.05193256225369403E-012
        744, 2.19561952505131632E-012
        745, 2.20598833959986001E-012
        746, 2.08371027789997403E-012
        747, 2.04205565363262606E-012
        748, 2.18818937016889145E-012
        749, 2.15715985006659893E-012
        750, 2.09898132850750830E-012
        751, 2.09981265195631974E-012
        752, 2.19459230291081541E-012
        753, 2.04604523943391377E-012
        754, 2.11430838361362880E-012
        755, 2.16518908246188953E-012
        756, 2.12126606370921775E-012
        757, 2.25604668306714836E-012
        758, 2.03139130673277786E-012
        759, 2.22255087820361938E-012
        760, 2.04986731823329272E-012
        761, 2.06746065187697957E-012
        762, 2.16856361859290886E-012
        763, 2.19158718009417033E-012
        764, 2.26167293259730584E-012
        765, 2.19222818285384808E-012
        766, 2.03465336635487526E-012
        767, 2.00567854949321169E-012
        768, 2.17681871690244189E-012
        769, 2.18961467363550931E-012
        770, 2.09666025020901155E-012
        771, 2.13952166945227847E-012
        772, 2.15095895647514737E-012
        773, 2.24187802473486297E-012
        774, 2.20680245375955370E-012
        775, 2.25955281873335401E-012
        776, 2.12286635045340941E-012
        777, 2.19173988357418349E-012
        778, 2.13593877467489215E-012
        779, 2.10074976173911397E-012
        780, 2.07084732987744653E-012
        781, 2.16135819374486037E-012
        782, 2.25561400257222778E-012
        783, 2.11941600510992276E-012
        784, 2.04138672867663544E-012
        785, 2.26810078627704906E-012
        786, 2.10977910276160731E-012
        787, 2.16163911122735431E-012
        788, 2.14899411065590671E-012
        789, 2.26334546831129302E-012
        790, 2.12062902246643006E-012
        791, 2.17964479204675387E-012
        792, 2.12878058087074604E-012
        793, 2.13738064545263506E-012
        794, 2.12557846575890243E-012
        795, 2.24127595395626270E-012
        796, 2.08927894715124607E-012
        797, 2.30056336466455311E-012
        798, 2.27998181733188384E-012
        799, 2.20383437753841375E-012
        800, 2.15434844712881199E-012
        801, 2.25412930239548457E-012
        802, 2.33749828191148166E-012
        803, 2.22013353031685825E-012
        804, 2.21873155869159328E-012
        805, 2.16313849437516169E-012
        806, 2.15611288692117657E-012
        807, 2.16511910044404357E-012
        808, 2.08015792092373342E-012
        809, 2.44834761300158124E-012
        810, 2.17573204753890385E-012
        811, 2.14494933573048668E-012
        812, 2.29587772494516133E-012
        813, 2.15795368483213878E-012
