         0, 2147483647,  1015, 3.44677634975941827E+305
         1,       8242,  1014, 5.17686279599091748E-001
         2,       8220,  1014, 6.31838380901436181E-001
         3,       8184,  1014, 9.11910365004963558E-002
         4,       8144,  1014, 5.04968463679310049E-003
         5,       8131,  1014, 1.37923646682989494E-004
         6,       8128,  1014, 5.07113336960078253E-007
         7,       6498,  1014, 1.38267267834269354E-010
         8,        916,  1014, 6.33798100348402205E-016
         9,         69,  1014, 0.00000000000000000E+000
        10,          0,  1014, 0.00000000000000000E+000
