         0, 2147483647,  1016, 5.77189218761696596E+305
         1,        518,  1016, 4.67070957642687079E-001
         2,        502,  1016, 2.95517024127371242E-001
         3,        499,  1016, 8.57564894291369256E-002
         4,        496,  1016, 1.45749684803198249E-003
         5,        496,  1016, 9.52641813842383020E-006
         6,        353,  1016, 6.82161614024235734E-010
         7,         22,  1016, 0.00000000000000000E+000
         8,          0,  1016, 0.00000000000000000E+000
          8,        2855,  1016,       0.008505, 4.14993367845143379E-015
