         0, 2147483647,  1008, 3.26729660994224846E+303
         1,    8390652,  1007, 0.00000000000000000E+000
         2,    8390644,  1007, 0.00000000000000000E+000
         3,    8390523,  1007, 0.00000000000000000E+000
         4,    8390132,  1007, 0.00000000000000000E+000
         5,    8389512,  1007, 0.00000000000000000E+000
         6,    8388873,  1007, 0.00000000000000000E+000
         7,    8377415,  1007, 0.00000000000000000E+000
         8,    6873920,  1007, 0.00000000000000000E+000
         9,    4740844,  1007, 0.00000000000000000E+000
        10,    2774169,  1007, 0.00000000000000000E+000
        11,    1300782,  1007, 0.00000000000000000E+000
        12,     299032,  1007, 0.00000000000000000E+000
        13,      19156,  1007, 0.00000000000000000E+000
        14,        111,  1007, 0.00000000000000000E+000
        15,          5,  1007, 0.00000000000000000E+000
        16,          0,  1007, 0.00000000000000000E+000
"j", "||(G*V)j - (U*Σ)j||_F / Σj"
        249, 1.88886642303757514E-014
        250, 1.78438557173492534E-014
        251, 1.84036568538965740E-014
        252, 1.68389792966703710E-014
        253, 1.70925559739332401E-014
        254, 1.71073237344499011E-014
        255, 1.90666501333630149E-014
        256, 1.82388495735123371E-014
        257, 1.85365736096478422E-014
        258, 1.81820004575161270E-014
        259, 1.74786023396790543E-014
        260, 1.71773765680653152E-014
        261, 1.95863402061368529E-014
        262, 1.70747770867893896E-014
        263, 1.65331640772203806E-014
        264, 1.84972548912147295E-014
        265, 1.73710515844725221E-014
        266, 1.72638892886759560E-014
        267, 1.73595208853849720E-014
        268, 1.74912383308397386E-014
        269, 1.74531577038833384E-014
        270, 1.72755818734323640E-014
        271, 1.74086327289502976E-014
        272, 1.84995692457640129E-014
        273, 1.91140205485253165E-014
        274, 1.82378961393685451E-014
        275, 1.85381098434050126E-014
        276, 1.78751278722001017E-014
        277, 1.84629731595816534E-014
        278, 1.87747659138078856E-014
        279, 1.79394695017949501E-014
        280, 1.79188528879740450E-014
        281, 1.91434264678482724E-014
        282, 1.78821969147196214E-014
        283, 1.72825543252184545E-014
        284, 1.66735882210950817E-014
        285, 1.75061552522423298E-014
        286, 1.77986168159234101E-014
        287, 1.73820751337539282E-014
        288, 1.85250010471646951E-014
        289, 1.91664366697233762E-014
        290, 1.80077537811513686E-014
        291, 1.79370218293936139E-014
        292, 1.79378803117826602E-014
        293, 1.72807207556749876E-014
        294, 1.78276826002246571E-014
        295, 1.75674525880453800E-014
        296, 1.68831605550157199E-014
        297, 1.74112157028893677E-014
        298, 1.88318233096956939E-014
        299, 1.73074468752394577E-014
        300, 1.85257288123332786E-014
        301, 1.81502023238989909E-014
        302, 1.78049907848784686E-014
        303, 1.71588548998111631E-014
        304, 1.75210270856387671E-014
        305, 1.81373645032956653E-014
        306, 1.84117958682455582E-014
        307, 1.77212101724680624E-014
        308, 1.74243305170763201E-014
        309, 1.80631143652529382E-014
        310, 1.72772803911497227E-014
        311, 1.90793776613201659E-014
        312, 1.71781740957592286E-014
        313, 1.77927154871349780E-014
        314, 1.81961663182655346E-014
        315, 1.82620883487049937E-014
        316, 1.70580817657222552E-014
        317, 1.74938326757397039E-014
        318, 1.73212576044595346E-014
        319, 1.75863635725146588E-014
        320, 1.89242958454511450E-014
        321, 1.83530632472842591E-014
        322, 1.80576931759728805E-014
        323, 1.82515589423378884E-014
        324, 1.85317622241285753E-014
        325, 1.82991993250691545E-014
        326, 1.85414032823945294E-014
        327, 2.06432292099829718E-014
        328, 1.86342192570745845E-014
        329, 2.35142244762630197E-014
        330, 1.71735757903486947E-014
        331, 1.72975812703499934E-014
        332, 1.77354218615226020E-014
        333, 1.80479973685194488E-014
        334, 1.85802029398608476E-014
        335, 1.82870194748709593E-014
        336, 1.81841278003299264E-014
        337, 1.81421741412782942E-014
        338, 1.82761079677043965E-014
        339, 1.95349062793280483E-014
        340, 1.75726357258414329E-014
        341, 1.82764958185320989E-014
        342, 1.76976594200370652E-014
        343, 1.71573009112824050E-014
        344, 1.80218423825938770E-014
        345, 1.93032788255633313E-014
        346, 2.17548538178706331E-014
        347, 1.82971583732623473E-014
        348, 1.92965762271294014E-014
        349, 1.81620160976722181E-014
        350, 1.94483074895372813E-014
        351, 1.92807155021902170E-014
        352, 2.24337916567362214E-014
        353, 2.04584258326686121E-014
        354, 1.88370790600810955E-014
        355, 1.94139892320056117E-014
        356, 1.83423197080636599E-014
        357, 1.80683948989314919E-014
        358, 2.08084822359840074E-014
        359, 1.81565010435168655E-014
        360, 2.44895501814382675E-014
        361, 2.33368938808952961E-014
        362, 2.87385383319587184E-014
        363, 1.83223660065483702E-014
        364, 1.77950238901278888E-014
        365, 1.88422947878248204E-014
        366, 2.07881955795423365E-014
        367, 1.96093851985671144E-014
        368, 2.35881109848779337E-014
        369, 2.13991223281726929E-014
        370, 2.14006760794653610E-014
        371, 1.93774899285704082E-014
        372, 1.91162588698816343E-014
        373, 2.00530718527455968E-014
        374, 2.41055645407868047E-014
        375, 2.25868829595111849E-014
        376, 2.21668348554030776E-014
        377, 1.90989020769166244E-014
        378, 2.12036260975690944E-014
        379, 2.08707728684832461E-014
        380, 2.99221542411364619E-014
        381, 2.72161212998840256E-014
        382, 2.13481084936684083E-014
        383, 2.86773045710829182E-014
        384, 2.16721741382272691E-014
        385, 2.21072369165854775E-014
        386, 2.38963449899786199E-014
        387, 2.49547435004833807E-014
        388, 2.15101509309623607E-014
        389, 2.49315353887250403E-014
        390, 2.12029498717602590E-014
        391, 2.16999736073253971E-014
        392, 2.14966119741184370E-014
        393, 2.24110743517082688E-014
        394, 2.23671494148528521E-014
        395, 3.42523350993214203E-014
        396, 2.00322672262495451E-014
        397, 2.34811755221478421E-014
        398, 2.84741889891183335E-014
        399, 1.87445886952415766E-014
        400, 2.27214224485023897E-014
        401, 2.28897199999797838E-014
        402, 2.45228272324993573E-014
        403, 2.17233846960158587E-014
        404, 2.09583548802269263E-014
        405, 2.10771414981339753E-014
        406, 3.40332999438639262E-014
        407, 1.99477126191473214E-014
        408, 2.15633813546723824E-014
        409, 2.63031267077680941E-014
        410, 2.85271800842365071E-014
        411, 2.45351436619893075E-014
        412, 2.26412303081734080E-014
        413, 2.51261373102379131E-014
        414, 2.67128890022470398E-014
        415, 3.09597972500710148E-014
        416, 3.15221940203521227E-014
        417, 2.44222563538718437E-014
        418, 2.80937358593659258E-014
        419, 3.42631179037823743E-014
        420, 2.82755979580142077E-014
        421, 4.44644367346296876E-014
        422, 3.09751119341343748E-014
        423, 2.41546572081199733E-014
        424, 2.21121479843863236E-014
        425, 2.29249274580641523E-014
        426, 2.63651672529973178E-014
        427, 2.53586384941574477E-014
        428, 3.67165761069996084E-014
        429, 2.61344198423884791E-014
        430, 3.60441925376490900E-014
        431, 3.23103547896833615E-014
        432, 4.31089557936921710E-014
        433, 2.75563407427399733E-014
        434, 2.71325544902073563E-014
        435, 2.33624117565081283E-014
        436, 3.91705111445133743E-014
        437, 4.67062024090624967E-014
        438, 3.26642860706406083E-014
        439, 3.04138400382296474E-014
        440, 4.47811148593643777E-014
        441, 4.15891252007836125E-014
        442, 4.43939398042909282E-014
        443, 3.91387995335397555E-014
        444, 3.96390436554582570E-014
        445, 4.40141091027058199E-014
        446, 3.85712270061381140E-014
        447, 3.73732450093392727E-014
        448, 3.39829863206593263E-014
        449, 2.75170357541225346E-014
        450, 4.26065841495852854E-014
        451, 4.85976991022615161E-014
        452, 3.55858500529058076E-014
        453, 3.82371525132484468E-014
        454, 4.51582008046750381E-014
        455, 4.33650001240057662E-014
        456, 3.22795565963036629E-014
        457, 4.33963123524690965E-014
        458, 4.10541920669377463E-014
        459, 3.07503329154252299E-014
        460, 4.51422853476598577E-014
        461, 3.18218584195755047E-014
        462, 3.91469451223808486E-014
        463, 4.59777886218493746E-014
        464, 2.76502093151177882E-014
        465, 4.32659969445695931E-014
        466, 3.52622467700314318E-014
        467, 4.31354070655347963E-014
        468, 4.60968718296213314E-014
        469, 4.78794594340425001E-014
        470, 4.43862267623808311E-014
        471, 4.23472617538738875E-014
        472, 4.48237225274912351E-014
        473, 4.07267580109769588E-014
        474, 3.80445279683348457E-014
        475, 3.60889719790591978E-014
        476, 4.04215825185280474E-014
        477, 3.74596427464159857E-014
        478, 3.99879367959587548E-014
        479, 4.49815945353769482E-014
        480, 4.74822994075925205E-014
        481, 4.63162362867632778E-014
        482, 4.11315852960963872E-014
        483, 4.50889156213834378E-014
        484, 4.02031905147086318E-014
        485, 4.46007148337771288E-014
        486, 3.70895838625386037E-014
        487, 4.42994687742782299E-014
        488, 3.96796328068896628E-014
        489, 4.53447227490351246E-014
        490, 4.31593030583136285E-014
        491, 4.08457118564150276E-014
        492, 3.66411351840950177E-014
        493, 4.64957674888474496E-014
        494, 4.48351431248230752E-014
        495, 4.44084477552735861E-014
        496, 4.46469266497518501E-014
        497, 5.01528237870620525E-014
        498, 4.72697017458164137E-014
        499, 4.53515630753857505E-014
        500, 4.71737117070857506E-014
        501, 4.40485333515604234E-014
        502, 4.90766235031716213E-014
        503, 4.47509747001911598E-014
        504, 4.99456169856848991E-014
        505, 4.43835141521783819E-014
        506, 4.25995579254889197E-014
        507, 4.97383181387140442E-014
        508, 4.97248904523154551E-014
        509, 5.22549742682729504E-014
        510, 4.38883430843283518E-014
        511, 4.95900272149581736E-014
        512, 4.66027898143884578E-014
        513, 4.45823944840392225E-014
        514, 5.10058669615958794E-014
        515, 4.91008289686423713E-014
        516, 4.83753236084749479E-014
        517, 4.78094733993374267E-014
        518, 4.98901455504970233E-014
        519, 4.96271396007623012E-014
        520, 4.99618819749592558E-014
        521, 5.12810261997249038E-014
        522, 5.35812206378950084E-014
        523, 4.83247328708325742E-014
        524, 4.66868602641639375E-014
        525, 4.70299983266866088E-014
        526, 4.71255987513242283E-014
        527, 4.75504123844862092E-014
        528, 4.14727079086359196E-014
        529, 4.38230133080990266E-014
        530, 4.24804406141864726E-014
        531, 3.90324502833254205E-014
        532, 4.78465042286008124E-014
        533, 4.49332653208972218E-014
        534, 4.44639946320360020E-014
        535, 4.74242942024489191E-014
        536, 4.71822846709150987E-014
        537, 5.08577801000269375E-014
        538, 5.08414905260768267E-014
        539, 4.54928802958945211E-014
        540, 4.97964741631753959E-014
        541, 4.88489411219470629E-014
        542, 4.65259582522382874E-014
        543, 4.92354967653546206E-014
        544, 4.41930795119031505E-014
        545, 4.79134646723426681E-014
        546, 4.37579710895296105E-014
        547, 4.42486593291678661E-014
        548, 4.59788506735137477E-014
        549, 4.51372913874145376E-014
        550, 4.50432435163840000E-014
        551, 4.53176343358944487E-014
        552, 4.85319535837193792E-014
        553, 4.71603612664892826E-014
        554, 4.25144720754243255E-014
        555, 4.81617256006610640E-014
        556, 4.02032714344804471E-014
        557, 4.26895837531900461E-014
        558, 3.62599324239518439E-014
        559, 4.74988292512551161E-014
        560, 3.90219759867980702E-014
        561, 4.72379465004234004E-014
        562, 3.88960047988617527E-014
        563, 4.33404118536492593E-014
        564, 3.83952072322392092E-014
        565, 4.05798668428542575E-014
        566, 4.55850089824416229E-014
        567, 4.70756763415048552E-014
        568, 4.48610722638541127E-014
        569, 4.46976894427172291E-014
        570, 4.27698254084505339E-014
        571, 4.92728792577039637E-014
        572, 4.18383712365854547E-014
        573, 4.17568121280434433E-014
        574, 4.83694939137589075E-014
        575, 3.79634310582582526E-014
        576, 5.14688974889954664E-014
        577, 4.51282651249887020E-014
        578, 4.48290531200822088E-014
        579, 4.74344744197306247E-014
        580, 4.25111826944027212E-014
        581, 4.12163283990903977E-014
        582, 4.60228128949876574E-014
        583, 3.80914323838830031E-014
        584, 3.68182247027968484E-014
        585, 4.38005609601783711E-014
        586, 4.39866715244409684E-014
        587, 4.08664401719259083E-014
        588, 3.66293124394133856E-014
        589, 4.27652387820670547E-014
        590, 4.12787056159730905E-014
        591, 3.65299607562629615E-014
        592, 3.63108330851330613E-014
        593, 3.68644277638424261E-014
        594, 3.62903861687605172E-014
        595, 4.09875932513350178E-014
        596, 3.60060138180586867E-014
        597, 4.00410615580945006E-014
        598, 4.06426992487972420E-014
        599, 3.82292630120312633E-014
        600, 4.05890094611169692E-014
        601, 3.58644430128507079E-014
        602, 4.21017864180800597E-014
        603, 4.19594518991839135E-014
        604, 3.81508323813233854E-014
        605, 3.60401229388155572E-014
        606, 3.50709116169061434E-014
        607, 3.65920994635057192E-014
        608, 3.99005180966320977E-014
        609, 3.77888317584065180E-014
        610, 4.69320745865332803E-014
        611, 3.37850153809861252E-014
        612, 3.94456761516455157E-014
        613, 4.62226925514475854E-014
        614, 3.70927444786932812E-014
        615, 4.23746233104099324E-014
        616, 3.97120582659694246E-014
        617, 4.02714162016274506E-014
        618, 3.38448839352873121E-014
        619, 3.98747599191976460E-014
        620, 3.69219306912200585E-014
        621, 3.59884914694487457E-014
        622, 4.58237730347355744E-014
        623, 3.19403568299225476E-014
        624, 3.43285031308777058E-014
        625, 3.66549385585951975E-014
        626, 3.36953983005785975E-014
        627, 3.58319493160164604E-014
        628, 3.52028847449063162E-014
        629, 4.07349298824616526E-014
        630, 3.48312549458576326E-014
        631, 4.21141037464546424E-014
        632, 3.31937984715619961E-014
        633, 2.95411174528343318E-014
        634, 3.82916389612693357E-014
        635, 4.50244824627147144E-014
        636, 3.98140307835447556E-014
        637, 3.58202886903498590E-014
        638, 3.42218623174733013E-014
        639, 3.80721314073938515E-014
        640, 2.93665319969890047E-014
        641, 3.40948152391454560E-014
        642, 3.84741360444938116E-014
        643, 3.67913725756806419E-014
        644, 3.32698151587011263E-014
        645, 3.11095700438975735E-014
        646, 3.66564523449066989E-014
        647, 3.39527152460832410E-014
        648, 3.35753758134583710E-014
        649, 3.74581895364823555E-014
        650, 3.17040871408905665E-014
        651, 3.21542483129428686E-014
        652, 3.51625801313251912E-014
        653, 3.64673131399327914E-014
        654, 2.92260638310519073E-014
        655, 3.43490142920069371E-014
        656, 3.63210762628622481E-014
        657, 3.70989481994446934E-014
        658, 3.08101159912042338E-014
        659, 3.09224459240746848E-014
        660, 2.90448252038117672E-014
        661, 2.85449711159736274E-014
        662, 3.18980268541249935E-014
        663, 3.41544946400995701E-014
        664, 3.42234255685976499E-014
        665, 3.06569534684205363E-014
        666, 3.26765850593383086E-014
        667, 3.74287127513842405E-014
        668, 3.01814037089748960E-014
        669, 2.98316899272085630E-014
        670, 3.66503371629776182E-014
        671, 3.14847756170762578E-014
        672, 2.95517426451148980E-014
        673, 3.58579311866110029E-014
        674, 3.15999792562085323E-014
        675, 3.48788807604676414E-014
        676, 3.09686430955910951E-014
        677, 3.29276038995994706E-014
        678, 3.70243392395448566E-014
        679, 3.19897874963046236E-014
        680, 2.99471013817027302E-014
        681, 3.77173535051806034E-014
        682, 2.98436162854564383E-014
        683, 3.03488100432725084E-014
        684, 2.71358825046310314E-014
        685, 2.75710622985478025E-014
        686, 2.73910992256612333E-014
        687, 3.02045607860932083E-014
        688, 3.30132920524670348E-014
        689, 3.10392549851108321E-014
        690, 3.38277863421833750E-014
        691, 3.21002164819073543E-014
        692, 2.78782354034700153E-014
        693, 2.83567322925477856E-014
        694, 2.83410084376744385E-014
        695, 3.51379110534789504E-014
        696, 3.99335495118603801E-014
        697, 3.90149835502696797E-014
        698, 2.91665528043580393E-014
        699, 2.78400094855370646E-014
        700, 3.31291827415654459E-014
        701, 3.05037965805075190E-014
        702, 3.13723201599140032E-014
        703, 2.57869505281272866E-014
        704, 2.83134069436063219E-014
        705, 3.21657448711767227E-014
        706, 3.01981229545954480E-014
        707, 2.43258425899347719E-014
        708, 2.81099509944683580E-014
        709, 2.70657921325601254E-014
        710, 3.31243874623063555E-014
        711, 2.77568502703232505E-014
        712, 3.51517442170231596E-014
        713, 2.80037504488098730E-014
        714, 3.06309548853050987E-014
        715, 2.82626716267352245E-014
        716, 2.94531804777022046E-014
        717, 3.26052439163319204E-014
        718, 3.16026225056490680E-014
        719, 3.06930787878541997E-014
        720, 2.78706603706497704E-014
        721, 3.11107662429833587E-014
        722, 2.99020221260330752E-014
        723, 2.76443758872285286E-014
        724, 3.27442647086870247E-014
        725, 3.23984929613963338E-014
        726, 3.37546425211094462E-014
        727, 2.80873058402888517E-014
        728, 2.99019359181458953E-014
        729, 2.89312778532623294E-014
        730, 2.76670936937677021E-014
        731, 2.76711563681640860E-014
        732, 3.60074441269511099E-014
        733, 3.07210614613606167E-014
        734, 2.98980073193965685E-014
        735, 2.85064571031087055E-014
        736, 2.74061270299052626E-014
        737, 2.98817680467197933E-014
        738, 2.67881855115129804E-014
        739, 2.80315051505008512E-014
        740, 2.80296635042041574E-014
        741, 2.79289707003737053E-014
        742, 2.93628060474044949E-014
        743, 2.74433917282265911E-014
        744, 3.02502275435639069E-014
        745, 3.15917220924490141E-014
        746, 2.88888458633931369E-014
        747, 3.02925283823297006E-014
        748, 2.87507701477724958E-014
        749, 2.97937638916359406E-014
        750, 2.88407954339503602E-014
        751, 3.04006806475294492E-014
        752, 2.90078592541740079E-014
        753, 2.85968152960499289E-014
        754, 2.81335005440097074E-014
        755, 2.82495134629625533E-014
        756, 2.97671743527137901E-014
        757, 2.93053797765345835E-014
        758, 3.15035008300138215E-014
        759, 2.99289628375071512E-014
        760, 2.85378803201751150E-014
        761, 3.04234519475996633E-014
        762, 2.88162486370643936E-014
        763, 2.87015690170097613E-014
        764, 2.98574298057825340E-014
        765, 3.20016475725005133E-014
        766, 2.75722503303241460E-014
        767, 2.96398629855413091E-014
        768, 2.81625275284928443E-014
        769, 2.81432999953219566E-014
        770, 2.95378759020879194E-014
        771, 2.81390382359069827E-014
        772, 3.25862942518104796E-014
        773, 2.90208445077016254E-014
        774, 2.81235170791800347E-014
        775, 2.86727751969180827E-014
        776, 3.14522225255442833E-014
        777, 2.80739497551479495E-014
        778, 2.85320673089897858E-014
        779, 2.90140455042381282E-014
        780, 2.90227364696693097E-014
        781, 2.71028608352809381E-014
        782, 3.15015211118723367E-014
        783, 2.87492348693567418E-014
        784, 2.86242562780705654E-014
        785, 2.93355022631850447E-014
        786, 2.80549946441173312E-014
        787, 2.88276184642830019E-014
        788, 3.13858805628030399E-014
        789, 3.04736051318181235E-014
        790, 2.80472632142613603E-014
        791, 2.88714043974775389E-014
        792, 2.87768243204086636E-014
        793, 3.05860713335688992E-014
        794, 3.00431993071663522E-014
        795, 2.97764264107529441E-014
        796, 3.02817036384829391E-014
        797, 2.92086815462131664E-014
        798, 2.99770277957407640E-014
        799, 3.11991285253218715E-014
        800, 3.08030169576833473E-014
        801, 3.07169740792539422E-014
        802, 2.93484030298973862E-014
        803, 2.97839695975775016E-014
        804, 3.06560743598834304E-014
        805, 2.85024776331561272E-014
        806, 3.04190167389896853E-014
        807, 3.04716002205921639E-014
        808, 2.96610212059436022E-014
        809, 3.07851942136023866E-014
        810, 2.96004219179148903E-014
        811, 3.05814786620927497E-014
        812, 2.75957252219049067E-014
        813, 2.83979871598479079E-014
        814, 2.83569955657202291E-014
        815, 2.94722063206870284E-014
        816, 3.04737593357885273E-014
        817, 2.85490760102387815E-014
        818, 2.99212305018514025E-014
        819, 2.94179761845057060E-014
