         0, 2147483647,  1009, 6.65184704434397196E+303
         1,    8390648,  1008, 0.00000000000000000E+000
         2,    8390637,  1008, 0.00000000000000000E+000
         3,    8390506,  1008, 0.00000000000000000E+000
         4,    8390130,  1008, 0.00000000000000000E+000
         5,    8389497,  1008, 0.00000000000000000E+000
         6,    8388754,  1008, 0.00000000000000000E+000
         7,    8336654,  1008, 0.00000000000000000E+000
         8,    6514861,  1008, 0.00000000000000000E+000
         9,    4232894,  1008, 0.00000000000000000E+000
        10,    2233677,  1008, 0.00000000000000000E+000
        11,     760326,  1008, 0.00000000000000000E+000
        12,      99893,  1008, 0.00000000000000000E+000
        13,       1580,  1008, 0.00000000000000000E+000
        14,         53,  1008, 0.00000000000000000E+000
        15,          5,  1008, 0.00000000000000000E+000
        16,          1,  1008, 0.00000000000000000E+000
        17,          0,  1008, 0.00000000000000000E+000
"j", "||(G*V)j - (U*Σ)j||_F / Σj"
        179, 2.16669521595863754E-014
        180, 2.51091605419945112E-014
        181, 1.94309535596854946E-014
        182, 2.12635211077979999E-014
        183, 1.87793210291908124E-014
        184, 2.89296608477952780E-014
        185, 1.82504253520734596E-014
        186, 1.46245743304359341E-014
        187, 1.94809035861876711E-014
        188, 2.29430987411310958E-014
        189, 1.94481596831306782E-014
        190, 2.65056798392770946E-014
        191, 2.22929309908945144E-014
        192, 2.39554967633130670E-014
        193, 2.33808048416406673E-014
        194, 1.55768836850224448E-014
        195, 1.49835197509040553E-014
        196, 1.55817498227757827E-014
        197, 2.57760252242317948E-014
        198, 1.25872115470148322E-014
        199, 1.44572512573245926E-014
        200, 1.68343574974242529E-014
        201, 1.32145348114914130E-014
        202, 2.00745743726396532E-014
        203, 2.42899623691788040E-014
        204, 2.33286323619522921E-014
        205, 2.23558469698504576E-014
        206, 1.75068302672955486E-014
        207, 1.42956734577910561E-014
        208, 1.51729101539413083E-014
        209, 2.36606709889466886E-014
        210, 1.73133006151401370E-014
        211, 2.08822519756252268E-014
        212, 1.40587429517522664E-014
        213, 1.35832832949141833E-014
        214, 1.43517356640061102E-014
        215, 1.41914907098983747E-014
        216, 1.30451144646718136E-014
        217, 2.10368590677008840E-014
        218, 1.64812114779803638E-014
        219, 1.57397024791351001E-014
        220, 1.61328729083958309E-014
        221, 1.45204821215731078E-014
        222, 1.82830097276288716E-014
        223, 2.14086684024777241E-014
        224, 2.27062452673336227E-014
        225, 1.79121024166640047E-014
        226, 2.92520501660790679E-014
        227, 1.55566399897413604E-014
        228, 1.89793398159158120E-014
        229, 1.93485363785121098E-014
        230, 1.36877688684543381E-014
        231, 2.25666886530267143E-014
        232, 1.91298881848144221E-014
        233, 1.63363751940001345E-014
        234, 1.79712402772393928E-014
        235, 2.85628274309823882E-014
        236, 2.20931321546229424E-014
        237, 1.54710357975234239E-014
        238, 2.32224014834551265E-014
        239, 2.22055994139930619E-014
        240, 3.17057216059162849E-014
        241, 3.70188392265371203E-014
        242, 1.43192001365539286E-014
        243, 1.67333503499449781E-014
        244, 1.53391137853232328E-014
        245, 1.54916131172111325E-014
        246, 1.95770987938372943E-014
        247, 1.63731741015545264E-014
        248, 1.98200456914484029E-014
        249, 1.58477179405229555E-014
        250, 1.49741527909773482E-014
        251, 1.65534955703519957E-014
        252, 1.47810015349504484E-014
        253, 1.72370089553355000E-014
        254, 1.31125655587836057E-014
        255, 1.46928557931708835E-014
        256, 1.81554902151078470E-014
        257, 1.89935388786939619E-014
        258, 1.34221608002771523E-014
        259, 3.50587757368035045E-014
        260, 1.97444250406392974E-014
        261, 1.82002199150465773E-014
        262, 1.63059520158677591E-014
        263, 1.40248863059274840E-014
        264, 1.36010569039991879E-014
        265, 1.61184324538229918E-014
        266, 1.55839623845665435E-014
        267, 1.23803913817858554E-014
        268, 1.19257616398823545E-014
        269, 1.65081707721696547E-014
        270, 1.95188041415808197E-014
        271, 1.60478920471192513E-014
        272, 1.59546582472830872E-014
        273, 1.77853683014262353E-014
        274, 1.74334713227004328E-014
        275, 1.33107322775051797E-014
        276, 1.48604495458723031E-014
        277, 1.55145336475162156E-014
        278, 1.99093265273438930E-014
        279, 1.35679235875402867E-014
        280, 1.23061658434077885E-014
        281, 1.34952865671296088E-014
        282, 1.62415782453078966E-014
        283, 1.42045711676882741E-014
        284, 1.31825140722539576E-014
        285, 1.98763091997109881E-014
        286, 1.33475736882802432E-014
        287, 1.85154078407895800E-014
        288, 1.74829480354767861E-014
        289, 1.17193600825272023E-014
        290, 1.78908101567861484E-014
        291, 1.14079250591056480E-014
        292, 1.45299860392813019E-014
        293, 1.33217740324272252E-014
        294, 1.24716056787632924E-014
        295, 1.65580677505472960E-014
        296, 1.48385686656961803E-014
        297, 1.65056122491988297E-014
        298, 1.38899753598883977E-014
        299, 1.56217835687464304E-014
        300, 1.69140832091165507E-014
        301, 1.92116858201960197E-014
        302, 1.31279752987972017E-014
        303, 1.26152809825060107E-014
        304, 1.32018628713333522E-014
        305, 1.66105651541625687E-014
        306, 1.41757962297112394E-014
        307, 1.56444684866974325E-014
        308, 1.52296971943659927E-014
        309, 2.03236446258962547E-014
        310, 6.14070023908015510E-014
        311, 1.36096722552442752E-014
        312, 1.18789026574826385E-014
        313, 1.83928760319272999E-014
        314, 1.46946202388838751E-014
        315, 1.94640112776129324E-014
        316, 1.91106793624782074E-014
        317, 1.87422090952100972E-014
        318, 1.47641053824888002E-014
        319, 1.39736690283882577E-014
        320, 1.19628702021594573E-014
        321, 1.85253427967386692E-014
        322, 1.43616953633211982E-014
        323, 1.65593166591821509E-014
        324, 1.35832403687958095E-014
        325, 1.34027782872608540E-014
        326, 1.43799866320864063E-014
        327, 1.23373737624101709E-014
        328, 1.22015993300260484E-014
        329, 1.30523627655581728E-014
        330, 1.33560715960966687E-014
        331, 1.30483648029211878E-014
        332, 1.16823124531201159E-014
        333, 1.26376588858788507E-014
        334, 1.35869306815517264E-014
        335, 1.33944927916076519E-014
        336, 1.14884951758053076E-014
        337, 1.19612039742683856E-014
        338, 1.30018732754226048E-014
        339, 1.31364443301909636E-014
        340, 1.33747130364025318E-014
        341, 1.29298168748870703E-014
        342, 2.42931957916722340E-014
        343, 1.54846675951328099E-014
        344, 1.19173978140556171E-014
        345, 1.22078256285902119E-014
        346, 1.28984345484874192E-014
        347, 1.31569697726639207E-014
        348, 1.52019161308235722E-014
        349, 1.91395614333584391E-014
        350, 1.97269925840642274E-014
        351, 1.64860545615554772E-014
        352, 1.41860220030742404E-014
        353, 1.22102565393751610E-014
        354, 1.51915791715907419E-014
        355, 1.38323742459473151E-014
        356, 1.43373374660116992E-014
        357, 1.72070449326474586E-014
        358, 1.20912979718106979E-014
        359, 1.78306250980831146E-014
        360, 1.25150629881963616E-014
        361, 1.50443674310548104E-014
        362, 1.40578545796513584E-014
        363, 1.82142828389093754E-014
        364, 1.35993645637228785E-014
        365, 1.22976841210325266E-014
        366, 1.42408746362980538E-014
        367, 1.60997660145860350E-014
        368, 1.47558125715707070E-014
        369, 1.27835499418916159E-014
        370, 1.25400985099772499E-014
        371, 1.46214016421345963E-014
        372, 1.33400843754105449E-014
        373, 1.48684751179678098E-014
        374, 1.29406282542575755E-014
        375, 1.47880965638033458E-014
        376, 1.33459591435090740E-014
        377, 2.27146140907714770E-014
        378, 1.43186101258691316E-014
        379, 1.29997028628529151E-014
        380, 1.22668816847100683E-014
        381, 2.40336969774030192E-014
        382, 1.72320063936420915E-014
        383, 1.35502098633172561E-014
        384, 1.64937756730557043E-014
        385, 1.80061254531305778E-014
        386, 1.32738946651089906E-014
        387, 1.58960818785451944E-014
        388, 1.52285123830455882E-014
        389, 1.19758753370945946E-014
        390, 1.54847329233565090E-014
        391, 1.82844484061418685E-014
        392, 1.92805430376920369E-014
        393, 1.66360557701316301E-014
        394, 1.42640684441637595E-014
        395, 1.54160745613432964E-014
        396, 1.29761770358356497E-014
        397, 1.37588691080498629E-014
        398, 1.30749337090255988E-014
        399, 1.58055944956447610E-014
        400, 1.52011642410295545E-014
        401, 1.44012075976146116E-014
        402, 1.66301464976306118E-014
        403, 2.75839112360023751E-014
        404, 1.37250762818892020E-014
        405, 1.32389178634541345E-014
        406, 1.36656469860866311E-014
        407, 1.41763053075774589E-014
        408, 1.70932310642741763E-014
        409, 1.44823145484418798E-014
        410, 1.67271103066039283E-014
        411, 1.47160430005284724E-014
        412, 1.48541460199664096E-014
        413, 1.34533829328333205E-014
        414, 1.44071183456483766E-014
        415, 1.24996976281732786E-014
        416, 1.55424367039366202E-014
        417, 1.32955264683746357E-014
        418, 1.40867940216412010E-014
        419, 1.26966170767188661E-014
        420, 1.46088813929612685E-014
        421, 1.48443321562410359E-014
        422, 1.48008712386186841E-014
        423, 1.91048155496635046E-014
        424, 1.32469937770528192E-014
        425, 1.38069681683672141E-014
        426, 1.36261955222099840E-014
        427, 1.49916522549790078E-014
        428, 1.55391324872413716E-014
        429, 1.59883858295895291E-014
        430, 1.37561820302408257E-014
        431, 1.64599144172233797E-014
        432, 1.82253459939662082E-014
        433, 1.50593524999264001E-014
        434, 1.59512468067697365E-014
        435, 1.49577641693709816E-014
        436, 1.68032439766017589E-014
        437, 1.49514928318190752E-014
        438, 1.57967213759504770E-014
        439, 1.66706820346074228E-014
        440, 2.40142470709552764E-014
        441, 1.41326709067550372E-014
        442, 1.54005146406868720E-014
        443, 1.47281649035443171E-014
        444, 1.37903062580549756E-014
        445, 1.51002730525299714E-014
        446, 1.34442239897734256E-014
        447, 2.68987631365381781E-014
        448, 2.43481645779659797E-014
        449, 1.59454696578803678E-014
        450, 1.88800549991453200E-014
        451, 2.03416738351187496E-014
        452, 1.86679492564377133E-014
        453, 1.92115357317846595E-014
        454, 2.64489796030415110E-014
        455, 2.13437703633672497E-014
        456, 2.61492104659257065E-014
        457, 2.42565643752683451E-014
        458, 1.75805969493389289E-014
        459, 1.86655864241697171E-014
        460, 4.07466420274356753E-014
        461, 2.30340259768152155E-014
        462, 2.71568506463323160E-014
        463, 1.87699913433201642E-014
        464, 1.47745260943166632E-014
        465, 4.02618535680092837E-014
        466, 1.85276582520732540E-014
        467, 2.00407852023811511E-014
        468, 2.89760920750095554E-014
        469, 1.67751002554905278E-014
        470, 1.43068487580196092E-014
        471, 1.68052628218713239E-014
        472, 1.38816318474073341E-014
        473, 1.52215095846300739E-014
        474, 2.55821901105618063E-014
        475, 2.12071198356772156E-014
        476, 1.85409807977305726E-014
        477, 2.99452148139916200E-014
        478, 1.68329620382749625E-014
        479, 2.06683052796044313E-014
        480, 1.84914514692229319E-014
        481, 2.19803435647510815E-014
        482, 2.04313103907287720E-014
        483, 1.62295409245808534E-014
        484, 1.54214960379107186E-014
        485, 2.17576760269706579E-014
        486, 2.25362032791302649E-014
        487, 1.53090598187559777E-014
        488, 3.48426227902654068E-014
        489, 3.55462463625957353E-014
        490, 1.81352763892174332E-014
        491, 1.77752742040339979E-014
        492, 2.66454429182211333E-014
        493, 2.53571887632961922E-014
        494, 1.88918564520211349E-014
        495, 2.63814269140434302E-014
        496, 2.89773151357476048E-014
        497, 3.25825168309791860E-014
        498, 3.32937852291704507E-014
        499, 2.30852944175076390E-014
        500, 3.02773307353235150E-014
        501, 6.05712158257746509E-014
        502, 3.47023678612809834E-014
        503, 2.62683678452342168E-014
        504, 1.88408727556814527E-014
        505, 3.19178947601391913E-014
        506, 3.80823170941664143E-014
        507, 3.73105213304950134E-014
        508, 3.90005251600342851E-014
        509, 3.10735414066269177E-014
        510, 2.76931996772825963E-014
        511, 3.49597247933534705E-014
        512, 2.60663442478499342E-014
        513, 2.09758676338315513E-014
        514, 2.43588436724146415E-014
        515, 5.34775965449308068E-014
        516, 3.42134330973529146E-014
        517, 2.05450132989884720E-014
        518, 3.85584191908951592E-014
        519, 2.83577515310631773E-014
        520, 3.19007932805422859E-014
        521, 3.14876121929652927E-014
        522, 3.03368325371303125E-014
        523, 2.69965538420587697E-014
        524, 1.94022643024111572E-014
        525, 3.32664019976058742E-014
        526, 3.53085233485586177E-014
        527, 3.77939566652303181E-014
        528, 2.41675688686191181E-014
        529, 3.59649729949968862E-014
        530, 2.06409129505438587E-014
        531, 3.30129979756902093E-014
        532, 2.80972884682731288E-014
        533, 3.29544250972880376E-014
        534, 3.16246905045771223E-014
        535, 4.16301177067306899E-014
        536, 3.32270465020607942E-014
        537, 3.76327540641116748E-014
        538, 4.84348351501460565E-014
        539, 2.01953745658881065E-014
        540, 3.49591525205723009E-014
        541, 2.16342053028681202E-014
        542, 3.84613499811110894E-014
        543, 3.04624485121902310E-014
        544, 4.22948979667141378E-014
        545, 2.73539843228669008E-014
        546, 3.96732931665773298E-014
        547, 2.67037756358569225E-014
        548, 2.87047404090107718E-014
        549, 2.44778556192719395E-014
        550, 2.43956111079201795E-014
        551, 3.29202406498741918E-014
        552, 4.15551464597695404E-014
        553, 3.91274016107933657E-014
        554, 3.49886462232653652E-014
        555, 3.17382601293524413E-014
        556, 2.91532659738814651E-014
        557, 3.60863234124498912E-014
        558, 3.78522932353471231E-014
        559, 2.42815831638283268E-014
        560, 2.67164718645674823E-014
        561, 3.68871193031270816E-014
        562, 3.42007376767476228E-014
        563, 4.19353548537424674E-014
        564, 3.56332430475186509E-014
        565, 4.25730945382678603E-014
        566, 3.14036421218098722E-014
        567, 3.67515209643333631E-014
        568, 2.66013479457623436E-014
        569, 3.93760119762605408E-014
        570, 3.00303091605996925E-014
        571, 3.58209276181272498E-014
        572, 3.38817871701100761E-014
        573, 3.72901239405936063E-014
        574, 2.77360218984295107E-014
        575, 4.65285671182699815E-014
        576, 3.15770404441368426E-014
        577, 3.02312344789134099E-014
        578, 3.94145474630357998E-014
        579, 5.12221545229952467E-014
        580, 3.67290903754151922E-014
        581, 3.97063337889356635E-014
        582, 3.74471223077495847E-014
        583, 3.67768881548463156E-014
        584, 3.39785627020363411E-014
        585, 3.26049094251902165E-014
        586, 2.83914820975682014E-014
        587, 5.04570303535959626E-014
        588, 2.87215021304821981E-014
        589, 4.68218891971830568E-014
        590, 3.71749313097199084E-014
        591, 3.92090228320588182E-014
        592, 3.87690148928161584E-014
        593, 3.75846854928887232E-014
        594, 4.10972118394370688E-014
        595, 4.23227037570014156E-014
        596, 4.37994350131060224E-014
        597, 5.16476319816597948E-014
        598, 4.73170510153688609E-014
        599, 3.12944304869669315E-014
        600, 3.97686289817650681E-014
        601, 3.73307750826176957E-014
        602, 4.14508978204895059E-014
        603, 4.33373425232124438E-014
        604, 3.90759581416851848E-014
        605, 3.76666526927775543E-014
        606, 3.58304663616779341E-014
        607, 3.93723141132085453E-014
        608, 4.24721504103670448E-014
        609, 3.10257387858859201E-014
        610, 3.55222161199855622E-014
        611, 4.23230917973044766E-014
        612, 3.95043479673643970E-014
        613, 3.41722846295799867E-014
        614, 3.96638654811012149E-014
        615, 3.91025391897923694E-014
        616, 4.24569446905781174E-014
        617, 3.88815224209794256E-014
        618, 3.52881336451454576E-014
        619, 6.59637393378687402E-014
        620, 3.47823969248222770E-014
        621, 3.57932815227659994E-014
        622, 4.11657112704080433E-014
        623, 4.33853679149681335E-014
        624, 4.34973415012084969E-014
        625, 3.84805044200994955E-014
        626, 3.82997486571774520E-014
        627, 3.33772865916144732E-014
        628, 4.17366976718137020E-014
        629, 3.81352023984836023E-014
        630, 4.42133347367457634E-014
        631, 4.38370024900841755E-014
        632, 3.55817445396546333E-014
        633, 4.31353412372395476E-014
        634, 4.00707335267254814E-014
        635, 4.04057410384724481E-014
        636, 4.24856415668086139E-014
        637, 4.22601768932433788E-014
        638, 3.01956048490715369E-014
        639, 3.59883154709104672E-014
        640, 3.52888484186896289E-014
        641, 4.37144740265651622E-014
        642, 3.92109351286609163E-014
        643, 3.48849329692295721E-014
        644, 4.10795755466827540E-014
        645, 3.11262348398558578E-014
        646, 4.24111484450367325E-014
        647, 4.07827654900003375E-014
        648, 3.91345846652383371E-014
        649, 3.62602454057882463E-014
        650, 3.90002900848844525E-014
        651, 3.51216256931913608E-014
        652, 4.11223857881011806E-014
        653, 3.89685104820999226E-014
        654, 3.41461431290216138E-014
        655, 4.28352381683655569E-014
        656, 3.35224799637765426E-014
        657, 3.58421659376030745E-014
        658, 4.05221242868291593E-014
        659, 4.15013813258656830E-014
        660, 4.92446659005811849E-014
        661, 3.86712557808653602E-014
        662, 3.89154025433212850E-014
        663, 3.36169951974919124E-014
        664, 3.57098381329344261E-014
        665, 3.79758224484908135E-014
        666, 4.21187993784972639E-014
        667, 4.13692436881762737E-014
        668, 3.43974906615190410E-014
        669, 4.25468988687309096E-014
        670, 3.86043074576467443E-014
        671, 4.12491298869922420E-014
        672, 4.10413484213376064E-014
        673, 3.67470337446146174E-014
        674, 4.20544928050354445E-014
        675, 3.88835591523643097E-014
        676, 3.69889037357309756E-014
        677, 4.02859189360967958E-014
        678, 3.98031682673095210E-014
        679, 3.29663502720699770E-014
        680, 4.43840705502026332E-014
        681, 3.48602648245581540E-014
        682, 3.65065976861402543E-014
        683, 3.05700245600427607E-014
        684, 3.83900748425514792E-014
        685, 3.55923170868526602E-014
        686, 4.08945518453619798E-014
        687, 3.00763326130845649E-014
        688, 3.16941097014879592E-014
        689, 3.63675032875596371E-014
        690, 4.01046862010260520E-014
        691, 3.65717560144325779E-014
        692, 3.72171574777162338E-014
        693, 4.29789535848057273E-014
        694, 2.88337613797990707E-014
        695, 4.17595954467308835E-014
        696, 4.07708509380303288E-014
        697, 3.49635068065331218E-014
        698, 3.64691370247118241E-014
        699, 3.71173747602589702E-014
        700, 3.75326080293891608E-014
        701, 2.72970288900418013E-014
        702, 3.72796913008068614E-014
        703, 3.30042605088761346E-014
        704, 3.67697494406040072E-014
        705, 3.34427376725308125E-014
        706, 2.76635131552162977E-014
        707, 3.08858415525590339E-014
        708, 3.23744166326697706E-014
        709, 3.56252891826515268E-014
        710, 3.61013172251282443E-014
        711, 3.17047455710617270E-014
        712, 2.80686544644626617E-014
        713, 3.90681496236434831E-014
        714, 3.56351289308626650E-014
        715, 3.59125153669156691E-014
        716, 2.49109289048661876E-014
        717, 3.26728234929944174E-014
        718, 3.46961338750484669E-014
        719, 2.78874187877791523E-014
        720, 3.57427956325760641E-014
        721, 3.70399842849857923E-014
        722, 2.92334728367731913E-014
        723, 3.42464141042383393E-014
        724, 2.99759702361834549E-014
        725, 3.26473836749268254E-014
        726, 3.30967169241605251E-014
        727, 3.81621407707919307E-014
        728, 3.35188523517840361E-014
        729, 2.98864860063714475E-014
        730, 2.33561779739058613E-014
        731, 3.61967961915071826E-014
        732, 3.22514469461060008E-014
        733, 2.40680411988623248E-014
        734, 3.11419191080799097E-014
        735, 3.56856566080825205E-014
        736, 3.45768819727141682E-014
        737, 3.62824802284448722E-014
        738, 2.85799952831233628E-014
        739, 2.85155366758961721E-014
        740, 3.38207875498402461E-014
        741, 3.55705194373376399E-014
        742, 2.45893874986061544E-014
        743, 3.42235855353629553E-014
        744, 2.52269193622565455E-014
        745, 2.79990547089460996E-014
        746, 3.05976866909666025E-014
        747, 3.95167106034210916E-014
        748, 2.68219163045911122E-014
        749, 2.20715102258468291E-014
        750, 2.52897922062860554E-014
        751, 3.87803263008890284E-014
        752, 3.39651392908773984E-014
        753, 2.67360298082018499E-014
        754, 2.37851991595301594E-014
        755, 2.48378966727825962E-014
        756, 3.57779963464225689E-014
        757, 2.96577296458356034E-014
        758, 2.19778307266769730E-014
        759, 2.83309624481082259E-014
        760, 4.36447237164060750E-014
        761, 2.67092043257644230E-014
        762, 3.09495829197565285E-014
        763, 2.57180609920889891E-014
        764, 2.49954487475069863E-014
        765, 3.71588137111945217E-014
        766, 2.65891158544972234E-014
        767, 2.31539550349445176E-014
        768, 3.76018776341892647E-014
        769, 2.43867686827661426E-014
        770, 3.65046966638792889E-014
        771, 3.42066330220540018E-014
        772, 2.44285118465721101E-014
        773, 3.36040017395919245E-014
        774, 2.11519018935266532E-014
        775, 2.47732559943098064E-014
        776, 3.28258291735874512E-014
        777, 3.07645091316533014E-014
        778, 3.26143883477572682E-014
        779, 2.30154200068991507E-014
        780, 2.32190049231509664E-014
        781, 2.56461202882302721E-014
        782, 2.56627438607144550E-014
        783, 3.13027785677912459E-014
        784, 3.16747863296560696E-014
        785, 3.01733618033053206E-014
        786, 3.14669053329011125E-014
        787, 2.92456244750988266E-014
        788, 3.47369239534556388E-014
        789, 2.61980163401520911E-014
        790, 2.67258596069229179E-014
        791, 2.64923000351268324E-014
        792, 3.36689981621455634E-014
        793, 2.59478790773315353E-014
        794, 3.24980220666527416E-014
        795, 2.64203785822239131E-014
        796, 3.19404363123595708E-014
        797, 2.42491740434544452E-014
        798, 2.72956354018189030E-014
        799, 3.67812994978132886E-014
        800, 3.34043678715352678E-014
        801, 3.38500420469295318E-014
        802, 2.82648834720166602E-014
        803, 3.04273653276379127E-014
        804, 2.93538366622977715E-014
        805, 2.43504426203780766E-014
        806, 2.30147681921803289E-014
        807, 3.05671165549533328E-014
        808, 3.14521711401609385E-014
        809, 2.62686160868844534E-014
        810, 2.52403570652099785E-014
        811, 2.66042479619416300E-014
        812, 2.76315246242916318E-014
        813, 2.50057396472863477E-014
        814, 2.68912693250783060E-014
        815, 2.50288751861217900E-014
        816, 2.77410445220319306E-014
