         0, 2147483647,  1014, 1.68352151515392423E+305
         1,       8238,  1013, 3.94646822324503876E-001
         2,       8220,  1013, 6.26891931888084897E-001
         3,       8194,  1013, 1.28239406978341741E-001
         4,       8144,  1013, 1.00931689018781603E-002
         5,       8128,  1013, 3.56878967073689989E-004
         6,       8128,  1013, 1.63247064325092860E-006
         7,       7167,  1013, 8.94947209180494875E-010
         8,       1213,  1013, 2.97168749718953554E-015
         9,         97,  1013, 0.00000000000000000E+000
        10,          1,  1013, 0.00000000000000000E+000
        11,          0,  1013, 0.00000000000000000E+000
