         0, 2147483647,  1010, 1.25609184041879444E+304
         1,    2098159,  1010, 2.41092687598042588E-001
         2,    2098111,  1010, 5.10637474771929556E-001
         3,    2098091,  1010, 8.00000000000000044E-001
         4,    2098071,  1010, 4.57005323013025766E-001
         5,    2097713,  1010, 2.69699850298315003E-002
         6,    2097023,  1010, 5.71683170911411239E-004
         7,    2096454,  1010, 7.82823581771029100E-006
         8,    2095714,  1010, 3.41091370519456903E-008
         9,    1838978,  1010, 1.88975097307476937E-011
        10,     402642,  1010, 2.59070890103584226E-015
        11,      84666,  1010, 2.53882233052959080E-015
        12,       4977,  1010, 2.52830880408708488E-015
        13,         21,  1010, 2.52293140824335458E-015
        14,          3,  1010, 0.00000000000000000E+000
        15,          0,  1010, 0.00000000000000000E+000
