         0, 2147483647,  1015, 3.13325055648035459E+305
         1,       2068,  1014, 4.64258101075390894E-001
         2,       2051,  1014, 3.79452920374667269E-001
         3,       2029,  1014, 5.83709806286428490E-002
         4,       2016,  1014, 1.90960054127268988E-003
         5,       2016,  1014, 1.98706572362265166E-005
         6,       1961,  1014, 1.01277617038567444E-008
         7,        848,  1014, 1.58544007542504564E-014
         8,         48,  1014, 4.79148367940217620E-016
         9,          1,  1014, 4.46344050567411114E-016
        10,          0,  1014, 0.00000000000000000E+000
