        171, 1.04956816992739294E-012
        172, 1.03525145420393532E-012
        173, 1.00101205530724651E-012
        174, 9.65755193211754594E-013
        175, 1.02634663523216686E-012
        176, 1.02915233497272033E-012
        177, 1.08888059030380506E-012
        178, 1.10007437469366153E-012
        179, 1.05811974697009739E-012
        180, 1.05881263206908744E-012
        181, 9.02000974267639359E-013
        182, 9.92702017906328438E-013
        183, 1.10010245822922624E-012
        184, 1.05792505830932297E-012
        185, 1.03152637294825975E-012
        186, 1.05400324275646824E-012
        187, 9.68896358879583901E-013
        188, 9.56947500482686189E-013
        189, 9.88074697704678951E-013
        190, 1.01962644745235413E-012
        191, 1.01066440163127345E-012
        192, 1.01739556560162533E-012
        193, 1.03640840375677657E-012
        194, 1.06875541268253647E-012
        195, 1.05506643576974256E-012
        196, 9.69928957171673569E-013
        197, 1.09819894677381861E-012
        198, 1.01182960747881307E-012
        199, 1.01925066529111408E-012
        200, 1.02791262057575534E-012
        201, 9.77538752120262605E-013
        202, 9.62098591137290770E-013
        203, 9.92241997664953711E-013
        204, 1.01428280410429228E-012
        205, 1.08159855457880893E-012
        206, 1.01423642951992155E-012
        207, 9.26800564884923033E-013
        208, 1.05441693627147232E-012
        209, 1.02847907635726560E-012
        210, 9.95780441034795268E-013
        211, 9.83310891399086751E-013
        212, 1.03438465042732253E-012
        213, 9.89303475613394028E-013
        214, 1.03014056149290115E-012
        215, 9.94079529616959752E-013
        216, 1.03013687261174510E-012
        217, 1.06402803187480342E-012
        218, 1.03727416559421232E-012
        219, 1.05548934378861233E-012
        220, 1.06745416394372344E-012
        221, 1.02197660122519293E-012
        222, 1.04869304925680083E-012
        223, 1.03739153355131699E-012
        224, 1.07152144933484651E-012
        225, 1.08028543509167680E-012
        226, 1.00839581893371895E-012
        227, 1.12376561729862585E-012
        228, 1.14738148585456404E-012
        229, 1.15924479958188863E-012
        230, 1.07318204603336528E-012
        231, 9.62877167040723165E-013
        232, 1.07185419668768279E-012
        233, 1.01383334785462776E-012
        234, 9.98589278758812984E-013
        235, 9.90514171485785543E-013
        236, 1.07747152625972229E-012
        237, 1.07243215565563048E-012
        238, 1.05749386595875049E-012
        239, 1.14130657370525772E-012
        240, 9.59073268505791222E-013
        241, 9.79701860803037782E-013
        242, 1.03711365455414192E-012
        243, 1.01780228307795795E-012
        244, 1.05945221132570560E-012
        245, 1.00626658064595859E-012
        246, 1.07651992411777663E-012
        247, 9.75202770333668491E-013
        248, 1.07693710729285362E-012
        249, 9.62955670278707009E-013
        250, 1.02765356548721032E-012
        251, 1.06895645847466903E-012
        252, 1.03245146370315878E-012
        253, 1.08559701337775963E-012
        254, 9.83472985862823530E-013
        255, 1.03211245441194484E-012
        256, 9.90123293816545740E-013
        257, 1.09396706433888970E-012
        258, 1.01061978389592890E-012
        259, 1.05230225519937658E-012
        260, 1.01783859225323327E-012
        261, 1.05775962031693222E-012
        262, 1.13011036262282271E-012
        263, 9.75241201318861816E-013
        264, 1.08343409361597382E-012
        265, 1.08587762747791147E-012
        266, 1.08219369666469061E-012
        267, 9.79011051161061975E-013
        268, 1.08554098401449779E-012
        269, 9.93541284191360915E-013
        270, 1.14650457770692596E-012
        271, 1.05851231819825279E-012
        272, 1.02560553784598723E-012
        273, 1.01394584232153861E-012
        274, 1.04288644470089337E-012
        275, 1.02803822798626652E-012
        276, 1.08808881389482865E-012
        277, 1.06034732917672520E-012
        278, 9.86756157210383884E-013
        279, 1.08335725244181068E-012
        280, 1.06097732977384598E-012
        281, 1.02490502305313822E-012
        282, 9.83783228723375730E-013
        283, 1.06441119617343118E-012
        284, 1.00772735921850391E-012
        285, 1.06971186280649562E-012
        286, 1.09500129626733701E-012
        287, 1.12877889164685202E-012
        288, 1.10152276784338291E-012
        289, 1.05863819166303098E-012
        290, 1.03029698801283344E-012
        291, 1.11767487585124722E-012
        292, 1.06032154773063621E-012
        293, 1.06438214148598928E-012
        294, 1.05392584062377120E-012
        295, 1.04290234999587770E-012
        296, 1.09802355849642063E-012
        297, 1.08267120010627308E-012
        298, 1.03921910321894869E-012
        299, 1.06939809981426522E-012
        300, 1.03334058810376920E-012
        301, 1.08735858388643091E-012
        302, 1.05836160864706426E-012
        303, 1.09817182960089953E-012
        304, 1.02972480705785670E-012
        305, 1.06519299011513912E-012
        306, 1.05550095672536333E-012
        307, 9.88774643621585553E-013
        308, 1.10950408187422430E-012
        309, 1.04903484656164122E-012
        310, 1.09942073706517785E-012
        311, 1.05828016586535312E-012
        312, 1.00277277161094264E-012
        313, 1.08284960709782413E-012
        314, 1.00172542706076944E-012
        315, 1.08932052026798219E-012
        316, 1.06884902208808582E-012
        317, 1.08294386289556948E-012
        318, 1.03766529231915997E-012
        319, 1.10209065269195992E-012
        320, 1.07701709269800168E-012
        321, 1.18176115150490029E-012
        322, 1.07780928596607092E-012
        323, 1.17281922900637498E-012
        324, 1.08498752624600218E-012
        325, 1.11304973440205516E-012
        326, 1.07807328801644156E-012
        327, 1.07629510399890326E-012
        328, 1.02886908902852528E-012
        329, 1.11879873543674591E-012
        330, 1.04794824187637330E-012
        331, 1.15445712224822644E-012
        332, 1.07620983557600276E-012
        333, 1.04972317231388637E-012
        334, 1.06890712403113612E-012
        335, 1.16286634227020658E-012
        336, 1.16170041373640401E-012
        337, 1.06148821763573979E-012
        338, 1.14063275505868315E-012
        339, 1.11580398736264140E-012
        340, 1.12409907580208135E-012
        341, 1.00033112026084244E-012
        342, 1.07077342801222066E-012
        343, 1.09785788047995757E-012
        344, 1.03925429330443651E-012
        345, 1.04912599851346587E-012
        346, 1.06209967274212338E-012
        347, 1.09674466204556755E-012
        348, 1.00780429639624495E-012
        349, 1.14012452004296446E-012
        350, 1.09525742423841369E-012
        351, 1.10221175094107103E-012
        352, 1.04684214489265635E-012
        353, 1.10891753893874161E-012
        354, 1.14559413230766121E-012
        355, 1.15529111601583835E-012
        356, 1.00532789995007403E-012
        357, 1.12632369248354054E-012
        358, 1.10097274034461987E-012
        359, 1.09580405660732461E-012
        360, 1.09087341340606723E-012
        361, 1.05907836609765005E-012
        362, 1.08108695307374060E-012
        363, 1.02704849474223535E-012
        364, 1.12371174292886679E-012
        365, 1.07793573398674898E-012
        366, 9.89981882024406514E-013
        367, 1.11214152603453861E-012
        368, 1.15584910449335904E-012
        369, 1.05180551722783619E-012
        370, 1.11262133339616202E-012
        371, 1.19409933126023065E-012
        372, 1.14135603211599492E-012
        373, 1.12117459812825344E-012
        374, 1.10311019510826777E-012
        375, 1.05979915129282463E-012
        376, 1.12199314891590160E-012
        377, 1.03651560665703001E-012
        378, 9.98183185078701908E-013
        379, 1.14002172889236402E-012
        380, 1.18080911240961475E-012
        381, 1.16750814112965225E-012
        382, 1.22980131848708321E-012
